video_recv_bitsReceivedPerSecond,-1,-1,-1,-1,-1,0.0,2278340.3093721564,2388652.6082130964,2434544.0,2676504.0,2674544.0,2631088.0,2526536.0,2645472.0,2629432.0,2488392.0,2520464.0,2611096.0,2541072.0,2552216.0,2581080.0,2594688.0,2570424.0,2545736.0,2591840.0,2580088.0,2528136.0,2575032.0,2540312.0,2575336.0,2597952.0,2529208.0,2515880.0,1965600.0,2033104.0,2132904.0,2015024.0,2013032.0,2074048.0,2089448.0,2102872.0,2058512.0,2045736.0,2021504.0,2075856.0,2058680.0,2001128.0,2037784.0,2060184.0,2078712.0,2061816.0,2055680.0,2073120.0,1898960.0,2514640.0,2487268.907563025,2571312.9770992366,2604464.0,2516288.0,2630800.0,2549504.0,2571400.0,2602808.0,2517152.0,2592912.0,2506464.0,2489680.0,2588792.0,2521736.0,2649168.0,2527096.0,2604760.0,2572451.5484515484,2477181.181181181,2642808.0,2495768.0,2493320.0,2575072.0,2564464.0,2644736.0,2514824.0,2568120.0,2560144.0,1969544.0,2100472.0,2076496.0,2030200.0,2007688.0,2074656.0,2115120.0,2003800.0,2094424.0,2083880.0,1999496.0,2099056.0,2048064.0,2021448.0,2068376.0,2026360.0,2104792.0,1978320.0,2097816.0,2055424.0
video_recv_packetsReceivedPerSecond,-1,-1,-1,-1,-1,0.0,273.88535031847135,280.79911209766925,292.0,315.0,315.0,309.0,299.0,316.0,306.0,292.0,298.0,306.0,301.0,303.0,304.0,304.0,306.0,297.0,303.0,303.0,298.0,305.0,301.0,310.0,307.0,300.0,294.0,237.0,246.0,256.0,240.0,240.0,251.0,251.0,256.0,252.0,246.0,249.0,251.0,245.0,241.0,248.0,251.0,251.0,251.0,251.0,249.0,230.0,297.0,294.11764705882354,300.57251908396944,313.0,301.0,311.0,297.0,307.0,307.0,299.0,304.0,295.0,294.0,308.0,302.0,313.0,300.0,310.0,306.6933066933067,295.2952952952953,304.0,293.0,295.0,303.0,308.0,315.0,295.0,305.0,302.0,237.0,250.0,251.0,241.0,240.0,249.0,255.0,245.0,252.0,253.0,242.0,253.0,244.0,242.0,252.0,247.0,253.0,246.0,254.0,248.0
video_recv_googCurrentDelayMs,-1,-1,-1,-1,-1,29.0,30.0,28.0,28.0,28.0,28.0,36.0,35.0,35.0,35.0,36.0,35.0,35.0,35.0,34.0,34.0,35.0,34.0,34.0,34.0,34.0,34.0,33.0,33.0,32.0,32.0,33.0,33.0,38.0,39.0,39.0,39.0,39.0,39.0,37.0,36.0,36.0,35.0,34.0,34.0,34.0,34.0,34.0,33.0,34.0,33.0,33.0,33.0,38.0,38.0,38.0,38.0,37.0,37.0,37.0,37.0,37.0,37.0,35.0,35.0,35.0,35.0,34.0,34.0,34.0,35.0,36.0,36.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,36.0,36.0,40.0,41.0,40.0,40.0,39.0,39.0,39.0,38.0,38.0,37.0,36.0,36.0,36.0,36.0,35.0,35.0,35.0,35.0,35.0,34.0
video_recv_googDecodeMs,-1,-1,-1,-1,-1,8.0,6.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0,5.0,7.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0
video_recv_googFrameHeightReceived,-1,-1,-1,-1,-1,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
video_recv_googFrameRateOutput,-1,-1,-1,-1,-1,54.0,58.0,56.0,57.0,58.0,58.0,58.0,58.0,61.0,60.0,58.0,60.0,59.0,60.0,59.0,60.0,59.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,59.0,60.0,59.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,59.0,58.0,59.0,60.0,59.0,60.0,60.0,59.0,60.0,60.0,60.0,59.0,59.0,59.0,59.0,60.0,60.0,60.0,59.0,59.0,60.0,58.0,59.0,58.0,60.0,60.0,60.0,59.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
video_recv_googFrameRateReceived,-1,-1,-1,-1,-1,49.0,57.0,56.0,58.0,58.0,58.0,59.0,58.0,60.0,60.0,58.0,60.0,59.0,60.0,59.0,59.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,59.0,60.0,59.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,57.0,59.0,58.0,60.0,60.0,59.0,60.0,60.0,59.0,60.0,60.0,60.0,59.0,59.0,59.0,59.0,60.0,60.0,60.0,59.0,59.0,60.0,58.0,59.0,58.0,60.0,60.0,60.0,59.0,59.0,59.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0
video_recv_googFrameWidthReceived,-1,-1,-1,-1,-1,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0
video_recv_googInterframeDelayMax,-1,-1,-1,-1,-1,52.0,33.0,36.0,34.0,34.0,33.0,34.0,33.0,19.0,21.0,34.0,20.0,37.0,20.0,32.0,20.0,34.0,20.0,26.0,34.0,18.0,18.0,18.0,19.0,18.0,18.0,33.0,33.0,23.0,18.0,18.0,21.0,18.0,18.0,19.0,19.0,19.0,19.0,18.0,18.0,19.0,18.0,18.0,18.0,27.0,19.0,18.0,18.0,50.0,32.0,28.0,34.0,19.0,30.0,19.0,19.0,31.0,19.0,18.0,21.0,31.0,34.0,31.0,32.0,23.0,19.0,19.0,30.0,34.0,18.0,34.0,34.0,35.0,21.0,19.0,20.0,27.0,35.0,26.0,19.0,18.0,18.0,19.0,19.0,25.0,18.0,18.0,18.0,19.0,19.0,18.0,21.0,18.0,18.0,19.0,19.0,19.0,18.0
video_recv_googJitterBufferMs,-1,-1,-1,-1,-1,11.0,12.0,11.0,11.0,11.0,11.0,19.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0,18.0,18.0,19.0,19.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,17.0,19.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0,23.0,22.0,22.0,22.0,21.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,24.0,23.0,22.0,22.0,21.0,21.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,20.0,25.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,22.0,22.0,22.0,22.0,22.0,21.0
video_recv_googPlisSent,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_packetsLost,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_googJitterReceived,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
audio_send_googRtt,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
video_send_resolutionChangesSent,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
video_recv_resolutionChangesReceived,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1_way_delay_audio_send,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5
1_way_delay_video_send,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5
ear_ear_delay_audio_send,-0.5,-0.5,45.5,45.5,35.5,25.5,25.5,45.5,45.5,47.0,47.0,47.0,27.0,47.0,47.0,47.0,27.0,47.0,47.0,47.0,27.0,47.0,47.0,47.0,47.0,47.0,27.0,47.0,47.0,47.0,27.0,37.0,47.0,46.5,46.5,46.5,26.5,46.5,46.5,26.5,26.5,26.5,36.5,49.5,50.0,30.0,50.0,30.0,30.0,50.0,50.0,49.5,29.5,29.5,29.5,30.0,30.0,30.0,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,29.5,30.0,30.0,30.0,30.0,30.0,30.0,30.0,29.5,29.5,29.5,29.5,29.5,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
audio_recv_kbitsReceivedPerSecond,0,0,0,0,0,0,23,24,22,15,15,15,15,15,15,14,15,15,15,15,15,10,10,12,12,10,11,12,15,15,15,15,15,15,15,14,15,15,15,16,15,15,16,16,15,13,13,15,15,15,15,15,16,16,15,15,16,16,15,16,15,15,15,16,15,16,16,16,16,15,15,15,15,15,16,16,16,16,15,16,16,15,16,16,16,16,16,15,15,15,16,16,15,16,16,16,15,15,14,15,15,16,15
video_recv_kbitsReceivedPerSecond,0,0,0,0,0,0,2224,2332,2377,2613,2611,2569,2467,2583,2567,2430,2461,2549,2481,2492,2520,2533,2510,2486,2531,2519,2468,2514,2480,2514,2537,2469,2456,1919,1985,2082,1967,1965,2025,2040,2053,2010,1997,1974,2027,2010,1954,1990,2011,2029,2013,2007,2024,1854,2455,2428,2511,2543,2457,2569,2489,2511,2541,2458,2532,2447,2431,2528,2462,2587,2467,2543,2512,2419,2580,2437,2434,2514,2504,2582,2455,2507,2500,1923,2051,2027,1982,1960,2026,2065,1956,2045,2035,1952,2049,2000,1974,2019,1978,2055,1931,2048,2007
audio_packet_loss_percentage_send,-0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,72.31358458320165,72.31358458320165,72.55358458320164,93.58800000000001,93.58800000000001,93.108,93.108,92.47792118111461,93.072,93.072,93.552,93.072,93.072,93.072,93.552,93.072,93.072,93.072,93.552,93.072,93.072,93.072,93.072,93.072,93.552,93.072,93.072,93.072,93.552,93.312,93.072,93.084,93.084,93.084,93.56400000000001,93.084,93.084,93.56400000000001,93.56400000000001,93.56400000000001,93.324,93.012,93.0,93.48,93.0,93.48,93.48,93.0,93.0,93.012,93.492,93.492,93.492,93.48,93.48,93.48,93.492,93.492,93.492,93.492,93.492,93.492,93.492,93.492,93.492,93.492,93.492,93.492,93.492,93.492,93.492,93.492,93.492,93.492,93.492,93.492,93.48,93.48,93.48,93.48,93.48,93.48,93.48,93.492,93.492,93.492,93.492,93.492,93.48,93.48,93.48,93.48,93.48,93.48,93.48,93.48,93.48,93.48
kpi_audio_synchronization,3.703546994141666,3.703546994141666,3.7143642791767126,4.4166698801656965,4.4166698801656965,4.407497903070015,4.407497903070015,4.39487469436277,4.406794431115264,4.406794431115264,4.415995436191745,4.406794431115264,4.406794431115264,4.406794431115264,4.415995436191745,4.406794431115264,4.406794431115264,4.406794431115264,4.415995436191745,4.406794431115264,4.406794431115264,4.406794431115264,4.406794431115264,4.406794431115264,4.415995436191745,4.406794431115264,4.406794431115264,4.406794431115264,4.415995436191745,4.4114432918487045,4.406794431115264,4.407029162203073,4.407029162203073,4.407029162203073,4.416220494188992,4.407029162203073,4.407029162203073,4.416220494188992,4.416220494188992,4.416220494188992,4.4116732009064314,4.405617172035905,4.405381000000001,4.414639982656,4.405381000000001,4.414639982656,4.414639982656,4.405381000000001,4.405381000000001,4.405617172035905,4.414866499019585,4.414866499019585,4.414866499019585,4.414639982656,4.414639982656,4.414639982656,4.414866499019585,4.414866499019585,4.414866499019585,4.414866499019585,4.414866499019585,4.414866499019585,4.414866499019585,4.414866499019585,4.414866499019585,4.414866499019585,4.414866499019585,4.414866499019585,4.414866499019585,4.414866499019585,4.414866499019585,4.414866499019585,4.414866499019585,4.414866499019585,4.414866499019585,4.414866499019585,4.414639982656,4.414639982656,4.414639982656,4.414639982656,4.414639982656,4.414639982656,4.414639982656,4.414866499019585,4.414866499019585,4.414866499019585,4.414866499019585,4.414866499019585,4.414639982656,4.414639982656,4.414639982656,4.414639982656,4.414639982656,4.414639982656,4.414639982656,4.414639982656,4.414639982656,4.414639982656
eye_eye_delay_video_send,-0.5,0.0,11.0,12.0,12.0,15.0,15.0,15.5,16.5,20.5,20.5,19.5,19.5,19.5,19.5,20.0,19.0,18.5,19.0,20.5,20.5,20.5,20.0,20.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,18.5,18.5,19.5,18.5,19.0,19.5,19.5,25.5,25.5,25.5,25.5,24.5,24.5,23.0,24.5,23.5,23.5,23.5,22.5,22.5,22.5,21.5,21.5,20.5,21.5,20.5,20.5,25.5,24.5,23.5,23.5,23.5,23.5,23.5,24.5,23.5,23.5,23.5,23.5,23.5,22.5,22.5,22.5,22.5,23.5,22.5,22.5,22.5,22.0,23.0,22.0,21.5,21.5,21.5,22.5,21.0,22.0,22.0,21.0,22.0,21.5,21.5,20.5,20.5,22.5
kpi_video_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,0.0,-0.5,34.5,33.5,23.5,10.5,10.5,30.0,29.0,26.5,26.5,27.5,7.5,27.5,27.5,27.0,8.0,28.5,28.0,26.5,6.5,26.5,27.0,26.5,27.5,27.5,7.5,27.5,27.5,27.5,7.5,17.5,27.5,27.0,27.0,28.0,8.0,27.0,28.0,7.5,7.0,7.0,11.0,24.0,24.5,4.5,25.5,5.5,7.0,25.5,26.5,26.0,6.0,7.0,7.0,7.5,8.5,8.5,9.0,8.0,9.0,9.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.5,6.5,7.5,7.5,7.5,8.0,7.0,7.5,8.0,8.0,8.0,7.0,9.0,8.0,8.0,9.0,8.0,8.5,8.5,9.5,9.5,7.5
kpi_av_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_resolution_stability,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456,2.6082219195375456
max_resolution_percentage,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485,56.310679611650485
kpi_resolution_stability_norm,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756,3.82136455378756
