video_recv_googCurrentDelayMs,0.0,0.0,26.0,29.0,32.0,49.0,49.0,48.0,46.0,47.0,47.0,43.0,41.0,40.0,39.0,40.0,46.0,46.0,50.0,51.0,50.0,50.0,51.0,50.0,49.0,50.0,50.0,52.0,58.0,57.0,57.0,57.0,56.0,56.0,55.0,54.0,53.0,52.0,52.0,52.0,52.0,51.0,50.0,50.0,50.0,50.0,49.0,49.0,49.0,49.0,49.0,48.0,48.0,47.0,47.0,47.0,47.0,46.0,46.0,46.0,46.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,44.0,45.0,45.0,44.0,63.0,62.0,60.0,60.0,60.0,60.0,59.0,59.0,58.0,59.0,59.0,58.0,58.0,58.0,58.0,57.0,57.0,57.0,57.0,56.0,55.0,54.0,54.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0
video_recv_googDecodeMs,0.0,0.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,6.0,7.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0
video_recv_googFrameHeightReceived,0.0,0.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
video_recv_googFrameRateOutput,0.0,0.0,47.0,60.0,60.0,59.0,60.0,60.0,59.0,60.0,60.0,60.0,59.0,60.0,60.0,59.0,58.0,57.0,59.0,57.0,58.0,60.0,60.0,60.0,60.0,60.0,58.0,59.0,59.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,59.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
video_recv_googFrameRateReceived,0.0,0.0,15.0,61.0,60.0,60.0,60.0,60.0,58.0,60.0,61.0,59.0,60.0,60.0,59.0,60.0,58.0,57.0,59.0,57.0,59.0,60.0,61.0,59.0,60.0,60.0,58.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
video_recv_googFrameWidthReceived,0.0,0.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0
video_recv_googInterframeDelayMax,-1.0,-1.0,47.0,21.0,22.0,33.0,18.0,19.0,35.0,22.0,21.0,19.0,31.0,20.0,20.0,20.0,34.0,35.0,34.0,34.0,34.0,21.0,20.0,19.0,18.0,19.0,34.0,28.0,18.0,18.0,18.0,18.0,19.0,18.0,19.0,18.0,18.0,19.0,31.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,18.0,19.0,18.0,19.0,19.0,18.0,19.0,19.0,18.0,18.0,19.0,27.0,18.0,18.0,18.0,19.0,18.0,26.0,19.0,19.0,19.0,19.0,20.0,18.0,18.0,22.0,18.0,18.0,19.0,23.0,18.0,38.0,18.0,18.0,18.0,19.0,19.0,18.0,18.0,19.0,18.0,19.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,18.0,19.0,30.0,19.0,18.0,19.0,19.0,18.0,19.0
video_recv_googJitterBufferMs,0.0,0.0,11.0,13.0,19.0,33.0,33.0,32.0,31.0,31.0,31.0,27.0,25.0,24.0,23.0,36.0,35.0,34.0,33.0,34.0,34.0,34.0,34.0,33.0,34.0,35.0,34.0,43.0,43.0,42.0,42.0,42.0,41.0,41.0,40.0,40.0,39.0,39.0,39.0,39.0,39.0,38.0,37.0,37.0,37.0,37.0,36.0,36.0,36.0,36.0,36.0,35.0,35.0,34.0,34.0,34.0,34.0,33.0,33.0,33.0,33.0,33.0,32.0,32.0,32.0,32.0,32.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,31.0,31.0,30.0,49.0,48.0,47.0,47.0,47.0,46.0,46.0,46.0,45.0,45.0,45.0,44.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0,42.0,42.0,41.0,41.0,41.0,41.0,40.0,40.0,40.0,40.0,40.0
video_recv_googPlisSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_bitsSentPerSecond,0.0,0.0,557584.0,1996480.0,2396728.0,2392080.0,2596104.0,2582800.0,2579344.0,2531192.0,2537400.0,2539384.0,2581640.0,2597736.0,2617048.0,2533216.0,2525128.0,2542728.0,2568248.0,2602872.0,2592976.0,2530616.0,2599520.0,2587088.0,2561977.977977978,2577510.4895104896,2537504.0,2539824.0,2574368.0,2578200.0,2552584.0,2520520.0,2631784.0,2554368.0,2544216.0,2603528.0,2557320.0,2497296.0,2569296.0,2598688.0,2277576.0,1941456.0,2145832.0,2015712.0,2101088.0,2113632.0,2054512.0,2027968.0,2047175.175175175,2062897.102897103,2034680.0,2047672.0,2069280.0,2011328.0,2058624.0,2108264.0,2051584.0,2045056.0,2018712.0,2062608.0,1897056.0,2318072.0,2557216.0,2408176.0,2633816.0,2687856.0,2606216.0,2503624.0,2578730.7307307306,2598712.0,2565586.4135864135,2520544.0,2594240.0,2541872.0,2574648.0,2578760.0,2514560.0,2553032.0,2581272.0,2588184.0,2574358.3583583585,2522837.1628371626,2520120.0,2590966.966966967,2591088.911088911,2555728.0,2572460.4604604603,2561278.7212787215,2555432.0,2540024.0,2508256.0,2516824.0,2653344.0,2571408.0,2601240.0,2324904.0,1976248.0,2041040.0,2093768.0,2085696.0,2057768.0,2000112.0,2012048.0,2053120.0,2082944.0,2032928.0,2094056.0
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,0.0,0.0,72.0,241.0,287.0,281.0,304.0,310.0,305.0,295.0,301.0,302.0,306.0,310.0,309.0,300.0,300.0,298.0,305.0,302.0,307.0,299.0,304.0,305.0,303.3033033033033,303.6963036963037,302.0,301.0,304.0,303.0,299.0,296.0,315.0,303.0,304.0,308.0,304.0,295.0,303.0,301.0,270.0,242.0,260.0,244.0,257.0,255.0,251.0,243.0,245.24524524524526,246.75324675324674,245.0,244.0,251.0,247.0,252.0,260.0,251.0,248.0,244.0,248.0,226.0,275.0,304.0,283.0,313.0,319.0,307.0,299.0,303.3033033033033,309.0,301.6983016983017,299.0,306.0,303.0,305.0,304.0,302.0,300.0,306.0,304.0,303.3033033033033,298.7012987012987,299.0,306.3063063063063,308.6913086913087,299.0,304.3043043043043,299.7002997002997,303.0,300.0,293.0,298.0,314.0,305.0,309.0,279.0,241.0,248.0,253.0,249.0,243.0,242.0,241.0,249.0,252.0,246.0,253.0
video_send_googEncodeUsagePercent,0.0,0.0,0.0,64.0,64.0,65.0,65.0,65.0,66.0,65.0,67.0,69.0,69.0,72.0,71.0,72.0,73.0,76.0,77.0,79.0,79.0,79.0,79.0,79.0,80.0,79.0,80.0,81.0,81.0,81.0,81.0,83.0,83.0,84.0,85.0,85.0,85.0,87.0,89.0,89.0,91.0,64.0,64.0,58.0,55.0,52.0,49.0,48.0,46.0,45.0,44.0,43.0,42.0,41.0,40.0,40.0,39.0,39.0,39.0,39.0,39.0,64.0,64.0,66.0,68.0,69.0,69.0,70.0,71.0,71.0,71.0,70.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,76.0,76.0,76.0,79.0,81.0,82.0,82.0,83.0,87.0,90.0,90.0,91.0,92.0,93.0,93.0,93.0,92.0,64.0,64.0,58.0,55.0,53.0,51.0,49.0,47.0,46.0,45.0,43.0
video_send_googFrameHeightSent,0.0,0.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
video_send_googFrameRateSent,0.0,0.0,17.0,59.0,61.0,60.0,59.0,61.0,60.0,59.0,60.0,61.0,59.0,60.0,61.0,60.0,59.0,61.0,59.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,61.0,61.0,61.0,61.0,60.0,61.0,60.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,60.0,61.0,61.0,61.0,61.0,58.0,60.0,59.0,58.0,61.0,60.0,61.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,59.0,60.0,61.0,60.0,59.0,58.0,60.0,60.0,60.0,60.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0
video_send_googFrameWidthSent,0.0,0.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0
video_send_googRtt,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,0.0,6.0,4.0,3.0,3.0,3.0,2.0,2.0,0.0,4.0,4.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,8.0,5.0,5.0,3.0,2.0,3.0,3.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,5.0,3.0,2.0,2.0,5.0,5.0,6.0,4.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,4.0
audio_send_packetsLost,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_googJitterReceived,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
audio_send_googRtt,-1,-1,-1,-1,-1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
video_recv_resolutionChangesReceived,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
video_send_resolutionChangesSent,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
1_way_delay_audio_send,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,2.5,2.5,2.5,2.5,2.5,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.5,0.5,0.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,3.5,3.5,3.5,3.5,3.5,3.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1_way_delay_video_send,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,2.0,1.5,0.0,3.0,2.0,1.5,1.5,1.5,1.0,1.0,0.0,2.0,2.0,1.5,2.0,1.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,4.0,2.5,2.5,1.5,1.0,1.5,1.5,1.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,2.5,1.5,1.0,1.0,2.5,2.5,3.0,2.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,1.5,0.0,1.5,1.0,0.5,1.0,0.5,0.5,1.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,2.0
ear_ear_delay_audio_send,-1.5,-1.5,-1.5,-1.5,36.5,37.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,37.0,27.5,27.5,27.5,27.5,27.5,27.5,26.5,26.5,26.5,26.5,26.5,26.5,27.0,27.0,27.0,27.0,27.0,27.0,26.5,26.5,26.5,26.5,28.5,28.5,28.5,28.5,38.5,38.5,37.0,27.0,27.0,27.0,27.0,37.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,26.5,26.5,26.5,29.5,29.5,29.5,29.5,39.5,29.5,29.5,29.5,29.5,36.5,36.5,26.5,26.5,27.0,27.0,27.0,27.0,37.0,27.0,29.5,29.5,29.5,29.5,29.5,29.5,26.5,26.5,26.5,26.5,26.5,36.5,26.5,27.0,27.0,37.0,27.0,37.0,27.0,37.0,27.0,27.0,37.0,27.0
audio_recv_kbitsReceivedPerSecond,0,0,11,24,24,23,23,24,24,24,23,29,32,30,27,16,16,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,27,15,15,15,15,15,15,15,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
video_recv_kbitsReceivedPerSecond,0,0,308,892,1152,1251,1373,1407,1647,1765,1811,1952,2095,2429,2489,2565,2452,2451,2530,2456,2477,2542,2558,2536,2469,2527,2460,2169,2007,2067,1997,1983,2019,2061,2016,2004,2035,1972,2028,2001,1951,2017,1989,2048,1949,2041,2021,1964,2044,1992,1953,2034,1960,2064,1950,2026,2027,1967,2038,1998,1955,2046,1959,2070,1908,2053,2024,1958,2051,1999,1961,2036,1968,2056,1958,2011,2013,2075,1967,1978,1960,2017,1980,2057,1923,2051,2003,1964,2040,2015,1972,2015,1989,2051,1926,2057,1991,1987,2031,1999,1977,2010,2000,2046,1928,2061,1977
audio_packet_loss_percentage_send,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,93.324,92.7179211811146,93.552,93.552,93.552,93.552,93.552,93.552,93.552,93.552,93.552,93.552,93.552,93.552,93.312,93.54,93.54,93.54,93.54,93.54,93.54,93.56400000000001,93.56400000000001,93.56400000000001,93.56400000000001,93.56400000000001,93.56400000000001,93.552,93.552,93.552,93.552,93.552,93.552,93.56400000000001,93.56400000000001,93.56400000000001,93.56400000000001,93.516,93.516,93.516,93.516,93.276,93.276,93.312,93.552,93.552,93.552,93.552,93.312,93.552,93.528,93.528,93.528,93.528,93.528,93.528,93.528,93.56400000000001,93.56400000000001,93.56400000000001,93.492,93.492,93.492,93.492,93.25200000000001,93.492,93.492,93.492,93.492,93.324,93.324,93.56400000000001,93.56400000000001,93.552,93.552,93.552,93.552,93.312,93.552,93.492,93.492,93.492,93.492,93.492,93.492,93.56400000000001,93.56400000000001,93.56400000000001,93.56400000000001,93.56400000000001,93.324,93.56400000000001,93.552,93.552,93.312,93.552,93.312,93.552,93.312,93.552,93.552,93.312
kpi_audio_synchronization,4.4116732009064314,4.399760462562135,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.4114432918487045,4.415770134952001,4.415770134952001,4.415770134952001,4.415770134952001,4.415770134952001,4.415770134952001,4.416220494188992,4.416220494188992,4.416220494188992,4.416220494188992,4.416220494188992,4.416220494188992,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.416220494188992,4.416220494188992,4.416220494188992,4.416220494188992,4.415318803035329,4.415318803035329,4.415318803035329,4.415318803035329,4.410752114219968,4.410752114219968,4.4114432918487045,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.4114432918487045,4.415995436191745,4.415544590542337,4.415544590542337,4.415544590542337,4.415544590542337,4.415544590542337,4.415544590542337,4.415544590542337,4.416220494188992,4.416220494188992,4.416220494188992,4.414866499019585,4.414866499019585,4.414866499019585,4.414866499019585,4.410290121146945,4.414866499019585,4.414866499019585,4.414866499019585,4.414866499019585,4.4116732009064314,4.4116732009064314,4.416220494188992,4.416220494188992,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.4114432918487045,4.415995436191745,4.414866499019585,4.414866499019585,4.414866499019585,4.414866499019585,4.414866499019585,4.414866499019585,4.416220494188992,4.416220494188992,4.416220494188992,4.416220494188992,4.416220494188992,4.4116732009064314,4.416220494188992,4.415995436191745,4.415995436191745,4.4114432918487045,4.415995436191745,4.4114432918487045,4.415995436191745,4.4114432918487045,4.415995436191745,4.415995436191745,4.4114432918487045
eye_eye_delay_video_send,-1.0,-1.0,-1.0,-1.0,15.5,19.5,19.5,37.5,37.0,37.0,35.5,33.0,36.0,35.0,33.5,33.5,32.5,35.0,35.0,34.0,35.0,35.0,34.5,35.0,33.5,33.0,32.5,34.5,34.5,33.5,33.5,33.5,33.0,32.5,32.0,36.0,33.5,35.5,34.5,33.0,33.5,33.5,44.5,43.0,42.0,43.0,42.0,42.0,41.0,40.0,41.0,40.5,39.5,39.0,40.0,40.0,38.5,38.5,37.5,37.5,37.5,37.5,42.5,39.5,38.5,37.5,38.0,37.0,37.0,36.5,36.0,36.0,35.0,36.5,35.5,35.0,35.0,37.5,36.5,37.0,35.0,33.0,34.0,34.0,34.0,33.5,32.5,34.0,34.5,33.0,34.5,34.0,33.5,33.0,32.5,32.5,33.5,46.0,45.0,45.0,44.0,44.0,43.5,43.0,43.0,42.0,44.0
