audio_send_bitsSentPerSecond,0.0,20210.526315789473,18759.25925925926,19744.0,20192.0,20144.0,19792.0,20824.0,18704.0,20352.0,20864.0,19840.0,20536.0,20056.0,20880.0,20968.0,20968.0,21256.0,0.0,16907.801418439718,16656.656656656658,16536.0,16672.0,16888.0,16504.0,16791.20879120879,16448.0,16759.240759240758,16615.384615384617,16536.536536536536,16639.36063936064,16600.0,16544.0,16686.626746506987,16736.736736736737,16736.736736736737
audio_send_packetsLost,24.0,24.0,24.0,24.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
audio_send_packetsSentPerSecond,0.0,49.95539696699375,49.76851851851852,50.0,50.0,50.0,50.0,51.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50.65856129685917,50.050050050050054,49.0,50.0,51.0,49.0,50.94905094905095,49.0,50.94905094905095,49.95004995004995,50.050050050050054,49.95004995004995,50.0,50.0,49.9001996007984,50.050050050050054,50.050050050050054
audio_send_googJitterReceived,26.0,26.0,26.0,26.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,19.0,19.0,19.0,11.0,11.0,11.0,11.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,98.0,98.0,98.0,120.0,120.0,120.0
audio_send_googRtt,6141.0,6141.0,6141.0,6141.0,9131.0,9131.0,9131.0,9131.0,9131.0,9131.0,9131.0,3373.0,3373.0,3373.0,3405.0,3405.0,3405.0,3405.0,9151.0,9151.0,9151.0,9151.0,9151.0,9151.0,9151.0,9151.0,9151.0,9151.0,9151.0,9151.0,6945.0,6945.0,6945.0,6128.0,6128.0,6128.0
video_send_bitsSentPerSecond,0.0,170569.13470115967,131675.92592592593,139384.0,175480.0,100648.0,112224.0,80176.0,123192.0,106544.0,93680.0,112904.0,108072.0,106464.0,116152.0,137288.0,161936.0,159432.0,0.0,160097.26443768997,161025.02502502504,170536.0,191976.0,239448.0,194736.0,227804.1958041958,233752.0,209734.26573426573,257062.93706293707,272472.47247247247,268755.24475524476,255032.0,264792.0,242730.53892215568,188844.84484484483,300916.9169169169
video_send_packetsLost,50.0,67.0,76.0,98.0,239.0,0.0,421.0,406.0,20.0,387.0,376.0,371.0,369.0,369.0,369.0,369.0,369.0,369.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,7.0,0.0,23.0,28.0,38.0,41.0,55.0,70.0,0.0,102.0,131.0
video_send_packetsSentPerSecond,0.0,67.79661016949153,49.76851851851852,72.0,87.0,50.0,43.0,51.0,51.0,49.0,54.0,44.0,41.0,59.0,59.0,62.0,61.0,60.0,0.0,60.790273556231,59.05905905905906,60.0,60.0,62.0,60.0,60.93906093906094,63.0,61.938061938061935,74.92507492507492,95.09509509509509,104.8951048951049,84.0,69.0,65.86826347305389,59.05905905905906,76.07607607607608
video_send_googEncodeUsagePercent,16.0,15.0,14.0,14.0,13.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,16.0,16.0,15.0,14.0,14.0,13.0,13.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
video_send_googFrameHeightSent,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_send_googFrameRateSent,61.0,61.0,50.0,58.0,61.0,42.0,29.0,41.0,42.0,50.0,55.0,45.0,40.0,60.0,59.0,60.0,61.0,61.0,60.0,61.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,60.0,60.0,60.0,60.0,59.0
video_send_googFrameWidthSent,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_send_googRtt,6634.0,6890.0,7475.0,8015.0,8347.0,8000.0,6753.0,5738.0,5893.0,5111.0,4757.0,4549.0,5220.0,5187.0,4743.0,4703.0,4214.0,3895.0,3935.0,3672.0,3522.0,3473.0,3460.0,4276.0,3948.0,3681.0,3473.0,3342.0,3246.0,3269.0,4159.0,4494.0,4228.0,4631.0,4815.0,4789.0
audio_recv_bitsReceivedPerSecond,0.0,7015.165031222123,4518.518518518518,11560.0,7776.0,7736.0,7952.0,7856.0,7760.0,7872.0,3864.0,7712.0,2880.0,4784.0,5792.0,0.0,4864.0,3864.0,0.0,14168.186423505573,22998.998998999,18280.0,21272.0,14824.0,20448.0,20283.716283716283,8344.0,14377.622377622378,15688.311688311689,20236.236236236236,24007.99200799201,31024.0,29368.0,21852.295409181635,18658.65865865866,25881.881881881884
audio_recv_packetsReceivedPerSecond,0.0,7.136485280999108,4.62962962962963,12.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,8.0,3.0,5.0,6.0,0.0,5.0,4.0,0.0,16.210739614994935,28.02802802802803,21.0,25.0,24.0,45.0,46.95304695304695,23.0,34.96503496503497,33.96603396603397,47.047047047047045,57.94205794205794,70.0,65.0,50.89820359281437,42.04204204204204,59.05905905905906
audio_recv_googCurrentDelayMs,19.0,24.0,23.0,34.0,26.0,25.0,24.0,29.0,19.0,31.0,22.0,20.0,21.0,19.0,17.0,17.0,16.0,17.0,135.0,150.0,171.0,103.0,88.0,96.0,223.0,309.0,160.0,212.0,170.0,229.0,367.0,507.0,765.0,51.0,126.0,233.0
audio_recv_googJitterBufferMs,3.0,5.0,5.0,11.0,6.0,7.0,5.0,10.0,0.0,12.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,70.0,217.0,69.0,1.0,41.0,280.0,289.0,81.0,157.0,97.0,117.0,368.0,740.0,944.0,103.0,60.0,284.0
audio_recv_googJitterReceived,102.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,98.0,98.0,98.0,120.0,120.0,120.0,120.0,128.0,128.0,128.0,37.0,37.0,37.0,37.0,37.0,101.0,101.0,101.0,23.0,23.0,23.0,23.0,23.0,23.0,10.0,10.0,10.0,10.0
audio_recv_googPreferredJitterBufferMs,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,520.0,380.0,380.0,380.0,420.0,420.0,420.0,420.0,420.0,420.0,40.0,200.0,200.0
video_recv_bitsReceivedPerSecond,0.0,111400.53523639607,129314.81481481482,180536.0,172592.0,180968.0,175104.0,186672.0,169368.0,128904.0,162328.0,128304.0,110648.0,143848.0,107408.0,62072.0,87688.0,104960.0,0.0,56891.59067882472,60052.05205205205,78160.0,143952.0,113032.0,113920.0,97878.12187812188,37608.0,47704.295704295706,51196.803196803194,64216.21621621621,123532.46753246753,148600.0,148240.0,122882.23552894211,94766.76676676677,131291.2912912913
video_recv_packetsReceivedPerSecond,0.0,47.27921498661909,56.71296296296296,68.0,65.0,66.0,59.0,57.0,44.0,41.0,41.0,35.0,31.0,44.0,29.0,18.0,24.0,33.0,0.0,25.329280648429584,32.032032032032035,41.0,61.0,51.0,48.0,60.93906093906094,23.0,27.972027972027973,27.972027972027973,31.03103103103103,51.94805194805195,68.0,75.0,40.91816367265469,49.049049049049046,70.07007007007007
video_recv_googCurrentDelayMs,82.0,83.0,83.0,79.0,76.0,73.0,69.0,66.0,64.0,66.0,71.0,72.0,83.0,85.0,99.0,97.0,103.0,103.0,282.0,451.0,435.0,419.0,417.0,422.0,422.0,606.0,583.0,572.0,547.0,541.0,508.0,488.0,469.0,457.0,437.0,420.0
video_recv_googDecodeMs,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
video_recv_googFrameHeightReceived,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_recv_googFrameRateOutput,66.0,52.0,51.0,67.0,61.0,52.0,63.0,62.0,42.0,37.0,40.0,31.0,28.0,39.0,23.0,17.0,23.0,31.0,8.0,10.0,22.0,30.0,10.0,13.0,0.0,49.0,51.0,28.0,36.0,11.0,45.0,45.0,57.0,36.0,43.0,63.0
video_recv_googFrameRateReceived,55.0,44.0,51.0,67.0,65.0,60.0,59.0,57.0,39.0,37.0,40.0,31.0,28.0,39.0,23.0,17.0,23.0,31.0,0.0,22.0,32.0,39.0,53.0,49.0,43.0,59.0,23.0,24.0,26.0,31.0,51.0,68.0,74.0,41.0,49.0,70.0
video_recv_googFrameWidthReceived,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_recv_googInterframeDelayMax,21.0,168.0,236.0,36.0,22.0,117.0,59.0,18.0,121.0,232.0,192.0,179.0,273.0,105.0,322.0,31.0,638.0,253.0,198.0,1269.0,117.0,319.0,759.0,704.0,-1.0,1753.0,23.0,178.0,107.0,178.0,77.0,55.0,125.0,136.0,90.0,37.0
video_recv_googJitterBufferMs,71.0,72.0,72.0,68.0,65.0,62.0,58.0,55.0,53.0,55.0,60.0,61.0,72.0,74.0,88.0,86.0,92.0,92.0,271.0,447.0,424.0,408.0,406.0,411.0,411.0,595.0,572.0,561.0,536.0,530.0,497.0,477.0,458.0,446.0,426.0,409.0
video_recv_googPlisSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_way_delay_audio_send,3070.5,3070.5,3070.5,3070.5,4565.5,4565.5,4565.5,4565.5,4565.5,4565.5,4565.5,1686.5,1686.5,1686.5,1702.5,1702.5,1702.5,1702.5,4575.5,4575.5,4575.5,4575.5,4575.5,4575.5,4575.5,4575.5,4575.5,4575.5,4575.5,4575.5,3472.5,3472.5,3472.5,3064.0,3064.0,3064.0
1_way_delay_video_send,3317.0,3445.0,3737.5,4007.5,4173.5,4000.0,3376.5,2869.0,2946.5,2555.5,2378.5,2274.5,2610.0,2593.5,2371.5,2351.5,2107.0,1947.5,1967.5,1836.0,1761.0,1736.5,1730.0,2138.0,1974.0,1840.5,1736.5,1671.0,1623.0,1634.5,2079.5,2247.0,2114.0,2315.5,2407.5,2394.5
ear_ear_delay_audio_send,3071.5,3140.5,3287.5,3139.5,4566.5,4606.5,4845.5,4854.5,4646.5,4722.5,4662.5,1803.5,2054.5,2426.5,2646.5,1805.5,1762.5,1986.5,4578.5,4580.5,4580.5,4586.5,4581.5,4582.5,4580.5,4585.5,4575.5,4587.5,4576.5,4575.5,3474.5,3474.5,3473.5,3065.0,3066.0,3065.0
audio_recv_kbitsReceivedPerSecond,0,6,4,11,7,7,7,7,7,7,3,7,2,4,5,0,4,3,0,13,22,17,20,14,19,19,8,14,15,19,23,30,28,21,18,25
video_recv_kbitsReceivedPerSecond,0,108,126,176,168,176,171,182,165,125,158,125,108,140,104,60,85,102,0,55,58,76,140,110,111,95,36,46,49,62,120,145,144,120,92,128
audio_packet_loss_percentage_send,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0040000000000004,0.0
e_model_audio_send,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kpi_audio_synchronization,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
eye_eye_delay_video_send,3588.0,3892.0,4161.5,4415.5,4579.5,4411.0,3787.5,3464.0,3518.5,3116.5,2914.5,2804.5,3107.0,3070.5,2829.5,2797.5,2533.0,2356.5,2038.5,1908.0,1833.0,1804.5,1795.0,2200.0,2032.0,1895.5,1789.5,1726.0,1683.0,1695.5,2151.5,2321.0,2202.0,2401.5,2499.5,2486.5
kpi_video_synchronization,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
av_delay_send,-516.5,-751.5,-874.0,-1276.0,-13.0,195.5,1058.0,1390.5,1128.0,1606.0,1748.0,-1001.0,-1052.5,-644.0,-183.0,-992.0,-770.5,-370.0,2540.0,2672.5,2747.5,2782.0,2786.5,2382.5,2548.5,2690.0,2786.0,2861.5,2893.5,2880.0,1323.0,1153.5,1271.5,663.5,566.5,578.5
kpi_av_synchronization,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1.1333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,5,5,5,5,5,5,5,5,5,5,5,5,4.904703300310673,5,4.693231865584395,4.368267837086116,4.693231865584395,5,3.5579329986594126,3.7978212420642405,4.645444442750246,4.978873396874005,3.7978212420642405,4.079873320937373,1,5,5,4.904703300310673,5,3.900283497761082,5,5,5,5,5,5
kpi_q_audio,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,2,3,3,1,2,2,3,3,4,4,3,3,4
kpi_q_video,1.6285714285714286,1.5714285714285714,1.6285714285714286,1.6285714285714286,1.6857142857142855,1.5714285714285714,1.5142857142857142,1.457142857142857,1.457142857142857,1.457142857142857,1.457142857142857
qoe_simple_normal,2.438095238095238,2.4285714285714284,2.438095238095238,2.438095238095238,2.8920634920634924,2.4285714285714284,2.419047619047619,2.4095238095238094,2.4095238095238094,2.4095238095238094,2.4095238095238094
qoe_simple_smooth,2.376190476190476,2.357142857142857,2.376190476190476,2.376190476190476,2.83968253968254,2.357142857142857,2.3380952380952382,2.3190476190476192,2.3190476190476192,2.3190476190476192,2.3190476190476192
