ear_ear_delay_audio_send,17.5,20.5,20.5,11.0,14.0,13.0,16.0,15.0,19.0,12.0,15.0,24.0,17.0,18.0,24.0,24.0,21.0,22.0,19.0,22.0,15.0,23.0,109.5,78.5,221.5,341.5,344.5,344.5,344.5,333.0,313.0,207.0,89.0,61.0,61.0,61.0,61.0,41.0,41.0,20.0,11.0,96.0,241.0,351.0
audio_recv_kbitsReceivedPerSecond,0,21,26,26,26,26,26,25,25,26,25,26,26,25,26,25,26,24,6,26,41,41,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,7
video_recv_kbitsReceivedPerSecond,0,1078,988,1015,1003,984,957,930,872,909,907,924,872,912,897,947,929,884,894,886,920,901,1046,1008,943,969,983,989,915,953,885,893,938,898,854,922,910,943,885,947,889,880,943,895
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,93.78,93.708,93.708,93.936,93.864,93.888,93.816,93.84,93.744,93.912,93.84,93.62400000000001,93.792,93.768,93.62400000000001,93.62400000000001,93.696,93.672,93.744,93.672,93.84,91.572,92.316,84.022,67.94200000000001,67.54,67.54,67.54,69.081,71.761,85.965,92.06400000000001,92.736,92.736,92.736,92.736,93.21600000000001,93.21600000000001,93.72,93.936,91.896,81.409
kpi_audio_synchronization,4.420229860936,4.418902190823617,4.418902190823617,4.423076247851008,4.4217676780241915,4.422204849258496,4.420890394582528,4.421329526272,4.4195671256965126,4.422641039394304,4.421329526272,4.417342132997633,4.420450283536384,4.420009193714176,4.417342132997633,4.417342132997633,4.418680057397249,4.418235058276864,4.4195671256965126,4.418235058276864,4.421329526272,4.375583995411264,4.391524872046528,4.1665173362294645,3.4990584372537845,3.479612148552001,3.479612148552001,3.479612148552001,3.5536087367109133,3.678467280131433,4.228065819950125,4.386226176212993,4.400124648030209,4.400124648030209,4.400124648030209,4.400124648030209,4.409595321008128,4.409595321008128,4.419124080064001,4.423076247851008,4.382636281282048,4.076128861813498
eye_eye_delay_video_send,74.5,74.5,72.0,69.5,68.5,66.5,65.5,64.0,63.5,62.5,62.0,61.0,61.0,60.0,60.5,59.0,59.0,58.0,58.5,57.0,57.0,57.0,75.5,72.0,70.5,74.0,70.5,68.0,68.0,66.0,66.0,65.5,65.0,64.0,63.5,63.0,62.0,61.5,61.0,61.5,60.5,60.0,59.5,59.5
kpi_video_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,-57.0,-54.0,-51.5,-58.5,-54.5,-53.5,-49.5,-49.0,-44.5,-50.5,-47.0,-37.0,-44.0,-42.0,-36.5,-35.0,-38.0,-36.0,-39.5,-35.0,-42.0,-34.0,34.0,6.5,151.0,267.5,274.0,276.5,276.5,267.0,247.0,141.5,24.0,-3.0,-2.5,-2.0,-1.0,-20.5,-20.0,-41.5,-49.5,36.0,181.5,291.5
kpi_av_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,1,1
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_q_audio,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
kpi_q_video,3.5821428571428573,3.4985714285714287,3.5264285714285712,3.5171428571428573,3.4985714285714287,3.4707142857142856,3.4521428571428574,3.3964285714285714,3.4335714285714287,3.4335714285714287,3.442857142857143,3.3964285714285714,3.4335714285714287,3.4242857142857144,3.4614285714285713,3.4521428571428574,3.4057142857142857,3.415,3.415,3.442857142857143,3.4242857142857144,3.5542857142857143,3.5171428571428573,3.4614285714285713,3.4892857142857143,3.4985714285714287,3.507857142857143,3.4335714285714287,3.4707142857142856,3.4057142857142857,3.415,3.4614285714285713,3.4242857142857144,3.3778571428571427,3.442857142857143,3.4335714285714287,3.4614285714285713,3.4057142857142857,3.4614285714285713,3.415,3.4057142857142857,3.4614285714285713,3.415
qoe_simple_normal,4.032604905183365,4.018528814853418,4.023171671996275,4.02208783706281,4.018847202320149,4.0142529197588805,4.011011631144091,4.001774709268318,4.0077693631726286,4.00811090913905,4.0095128045064135,4.001331665571166,4.007867491821503,4.006270862793639,4.012164998904499,4.01061737985688,4.003027942885408,4.004526117586319,4.00467412507739,4.009168974729175,4.0230013963155375,4.018582128640091,3.5398511325969246,3.470331889853595,3.4697188101565715,3.471266429204191,3.4588854768232387,3.4732977961424822,3.476337634300318,3.5389517577722356,4.008707670372872,4.004061468828753,3.996323373590658,4.0071567069239915,4.005609087876373,4.011304242016776,4.002018527731062,4.012362993022983,4.005064027539,3.9990230788726087,3.5298079687729285
qoe_simple_smooth,4.296295381373841,4.268290719615323,4.277576433901037,4.274944979919954,4.268609107082054,4.259371967377928,4.2530354406679,4.234512804506413,4.2466979346012,4.247039480567621,4.249988994982604,4.234069760809262,4.246796063250074,4.243651815174592,4.255736427475928,4.2526411893806895,4.237313657171122,4.240359450919652,4.240507458410723,4.249645165205366,4.282049015363157,4.271439271497234,3.783422561168353,3.7185461755678806,3.7194807149184768,3.7225759530137146,3.6978140482518094,3.71841684376153,3.7106233485860325,3.7747850911055694,4.252279098944301,4.2414424212097055,4.2259662307335155,4.247632897400182,4.244537659304943,4.254875670588205,4.236304242016776,4.255934421594413,4.240897360872334,4.233308793158323,3.773379397344357
