audio_recv_googJitterBufferMs,4.0,13.0,24.0,14.0,16.0,12.0,16.0,0.0,17.0,14.0,2.0,4.0,14.0,6.0,17.0,14.0,15.0,27.0,17.0,14.0,2.0,1.0,2.0,12.0,11.0,14.0,12.0,1.0,3.0,4.0,3.0,13.0,22.0
audio_recv_googJitterReceived,96.0,96.0,96.0,96.0,104.0,104.0,104.0,104.0,99.0,99.0,99.0,99.0,116.0,116.0,116.0,116.0,116.0,116.0,97.0,97.0,97.0,97.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,95.0,95.0,95.0,95.0
audio_recv_googPreferredJitterBufferMs,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0
video_recv_bitsReceivedPerSecond,93042.72013949433,175643.61078546307,80384.0,94160.0,91256.0,100992.0,124800.0,116376.0,156755.24475524476,148412.4124124124,136416.0,133048.0,126248.0,86056.0,83200.0,94640.0,114040.0,116944.0,143664.0,133898.1018981019,121415.73033707865,142370.67209775967,141280.6324110672,110574.17289220917,96720.0,113230.76923076923,134502.5025025025,114373.62637362638,148252.25225225225,112696.0,94641.35864135865,91330.67729083665,60008.03212851405
video_recv_packetsReceivedPerSecond,42.72013949433304,80.89097303634232,23.0,38.0,59.0,60.0,60.0,58.0,63.93606393606394,60.06006006006006,52.0,49.0,40.0,31.0,57.0,60.0,60.0,60.0,62.0,59.94005994005994,50.561797752808985,56.0081466395112,49.40711462450593,45.891141942369266,59.0,59.94005994005994,60.06006006006006,49.95004995004995,61.06106106106106,50.0,40.95904095904096,44.820717131474105,12.048192771084338
video_recv_googCurrentDelayMs,97.0,93.0,91.0,87.0,84.0,81.0,77.0,74.0,72.0,69.0,66.0,64.0,64.0,61.0,58.0,56.0,54.0,52.0,50.0,48.0,48.0,49.0,48.0,46.0,44.0,42.0,40.0,39.0,40.0,42.0,42.0,41.0,40.0
video_recv_googDecodeMs,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
video_recv_googFrameHeightReceived,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_recv_googFrameRateOutput,48.0,63.0,30.0,32.0,59.0,59.0,59.0,59.0,59.0,60.0,60.0,50.0,34.0,26.0,56.0,64.0,60.0,59.0,60.0,60.0,54.0,56.0,47.0,37.0,60.0,61.0,59.0,52.0,61.0,50.0,41.0,43.0,13.0
video_recv_googFrameRateReceived,40.0,79.0,23.0,38.0,59.0,60.0,60.0,58.0,60.0,60.0,52.0,49.0,40.0,31.0,57.0,60.0,60.0,60.0,59.0,60.0,50.0,56.0,49.0,43.0,59.0,60.0,60.0,50.0,59.0,50.0,41.0,45.0,12.0
video_recv_googFrameWidthReceived,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_recv_googInterframeDelayMax,82.0,63.0,89.0,53.0,33.0,19.0,19.0,19.0,19.0,22.0,20.0,86.0,104.0,71.0,49.0,20.0,19.0,19.0,19.0,19.0,112.0,81.0,50.0,69.0,34.0,30.0,19.0,19.0,143.0,111.0,82.0,119.0,185.0
video_recv_googJitterBufferMs,86.0,82.0,80.0,76.0,73.0,70.0,66.0,63.0,61.0,58.0,55.0,53.0,53.0,50.0,47.0,45.0,43.0,41.0,39.0,37.0,37.0,38.0,37.0,35.0,33.0,31.0,29.0,28.0,29.0,31.0,31.0,30.0,29.0
video_recv_googPlisSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_way_delay_audio_send,15.0,15.0,15.0,15.0,15.0,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.0,15.0,15.0,15.0,15.0,15.0,15.5,15.5,15.5,15.5,102.0,102.0,102.0,102.0,102.0,102.0,102.0,48.0,48.0,48.0,48.0
1_way_delay_video_send,18.0,40.0,75.5,69.0,50.5,37.5,29.0,22.5,18.0,15.5,14.0,12.5,31.0,43.0,33.0,26.0,20.0,16.0,14.0,12.5,11.0,9.5,8.5,17.5,24.0,19.0,15.5,13.0,25.0,47.5,52.5,45.5,45.0
ear_ear_delay_audio_send,415.0,371.0,425.0,430.0,318.0,248.5,268.5,268.5,268.5,248.5,248.5,163.5,119.0,135.0,271.0,385.0,496.0,496.0,496.5,496.5,496.5,255.5,383.0,489.0,575.0,575.0,585.0,426.0,652.0,553.0,540.0,520.0,541.0
audio_recv_kbitsReceivedPerSecond,5,11,7,7,6,7,7,6,9,6,5,7,5,7,8,7,7,7,7,7,5,7,11,6,7,7,7,5,7,7,7,9,7
video_recv_kbitsReceivedPerSecond,90,171,78,91,89,98,121,113,153,144,133,129,123,84,81,92,111,114,140,130,118,139,137,107,94,110,131,111,144,110,92,89,58
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,58.093,63.989000000000004,56.753,56.083,71.09100000000001,80.404,77.724,77.724,77.724,80.404,80.404,90.276,91.34400000000001,90.96000000000001,77.38900000000001,62.11300000000001,47.239000000000004,47.239000000000004,47.172,47.172,47.172,79.46600000000001,62.381,48.17700000000001,36.653000000000006,36.653000000000006,35.313,56.619,26.335000000000008,39.601000000000006,41.343,44.02300000000001
kpi_audio_synchronization,3.0007568147675014,3.303958188905318,2.930569010791561,2.895372082213491,3.6477422114740037,4.039179337465152,3.935148832004032,3.935148832004032,3.935148832004032,4.039179337465152,4.039179337465152,4.3457031973079685,4.370520127270913,4.361804174848,3.9216111004159173,3.2087622939417213,2.4307284505295677,2.4307284505295677,2.427248151052864,2.427248151052864,2.427248151052864,4.003656178553128,3.222447629553613,2.47956754203137,1.9033961357604616,1.9033961357604616,1.8412087784149211,2.9235343787473873,1.4645618939823755,2.0444940209283935,2.1302950656157513,2.265202895598832
eye_eye_delay_video_send,52.0,73.0,107.5,98.0,78.5,63.5,53.0,45.5,40.0,35.5,34.0,37.5,55.0,66.0,54.0,46.0,38.0,33.0,30.0,27.5,24.0,21.5,20.5,29.5,36.0,31.0,27.5,26.0,38.0,63.5,67.5,61.5,75.0
kpi_video_synchronization,5,5,4.9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,363.0,298.0,317.5,332.0,239.5,185.0,215.5,223.0,228.5,213.0,214.5,126.0,64.0,69.0,217.0,339.0,458.0,463.0,466.5,469.0,472.5,234.0,362.5,459.5,539.0,544.0,557.5,400.0,614.0,489.5,472.5,458.5,466.0
kpi_av_synchronization,1,1,1,1,1,1,1,1,1,1,1,1,3.48,3.08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,5,5,4.978873396874005,5,5,5,5,5,5,5,5,5,5,4.8250342659265355,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.079873320937373
kpi_q_audio,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
kpi_q_video,1.6285714285714286,1.5142857142857142,1.457142857142857,1.4,1.4,1.457142857142857,1.4,1.457142857142857,1.4,1.4,1.457142857142857
qoe_simple_normal,3.1048459952916274,3.119487417814876,3.057364810722872,3.0550413424681655,3.1386380234971116,3.191654847019938,3.170572092444892,3.180095901968702,3.170572092444892,3.1821310374961276,3.191654847019938
qoe_simple_smooth,3.042941233386865,3.0385350368624953,2.9668886202466815,2.955041342468166,3.038638023497112,3.101178656543747,3.0705720924448925,3.0896197114925115,3.0705720924448925,3.082131037496128,3.101178656543747
