video_recv_kbitsReceivedPerSecond,95,146,82,71,74,86,85,115,111,105,98,94,85,58,63,80,76,89,92,84,83,90,50,57,52,57,70,75,73,47,53,59,60,57,56
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,12.152941176470588,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,20.0
e_model_audio_send,0,0,0,0,17.691999999999993,38.328,33.504000000000005,38.864000000000004,36.050000000000004,40.87400000000001,40.472,0,0,0,1.9469999999999885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kpi_audio_synchronization,1.0,1.0,1.0,1.0,1.187959665614784,1.9828874830351362,1.7594302726635525,2.008707600904192,1.8752501091250002,2.1070352118866325,2.0871896434416644,1.0,1.0,1.0,0.9905650411441391,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
eye_eye_delay_video_send,748.0,734.0,722.5,743.5,766.5,756.5,737.5,741.0,773.0,799.5,833.0,890.0,940.5,986.0,1081.5,1133.0,1124.5,1130.0,1143.0,1141.0,1115.0,1108.5,1109.0,1113.0,1126.0,1519.0,1504.0,1482.5,1490.0,1473.0,1462.0,1464.5,1479.5,1402.5,1583.0
kpi_video_synchronization,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
av_delay_send,196.5,191.5,288.0,160.0,-50.0,-194.0,-139.0,-182.5,-193.5,-256.0,-286.5,-34.0,-84.5,51.0,-247.5,-167.0,136.0,259.5,111.5,109.5,133.5,142.0,147.5,53.5,105.5,-365.5,-281.5,-293.0,-306.5,-307.5,-382.0,-352.5,-379.5,-87.5,-186.0
kpi_av_synchronization,1,1,1,1,5,1,4.066666666666666,1.1666666666666665,1,1,1,5,5,4.52,1,2.2,1,1,1,1,1,1,1,4.32,1,1,1,1,1,1,1,1,1,5,1
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,5,5,4.942427872760581,4.693231865584395,5,5,5,5,5,5,5,5,4.8250342659265355,4.303093943648576,5,5,5,5,5,5,5,5,4.159542355321509,4.233712451884842,4.429715418300614,5,5,4.738985153469177,5,3.7978212420642405,3.9938242084800133,4.904703300310673,4.303093943648576,3.7978212420642405,4.978873396874005
kpi_q_audio,2,2,2,5,5,4,5,5,5,5,4,5,5,5,3,5,5,5,4,4,3,3,5,5,5,5,5,3,5,4,5,4,5,5,3
kpi_q_video,1.457142857142857
qoe_simple_normal,2.4095238095238094
qoe_simple_smooth,2.3190476190476192
