video_recv_googFrameWidthReceived,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_recv_googInterframeDelayMax,21.0,168.0,236.0,36.0,22.0,117.0,59.0,18.0,121.0,232.0,192.0,179.0,273.0,105.0,322.0,31.0,638.0,253.0
video_recv_googJitterBufferMs,71.0,72.0,72.0,68.0,65.0,62.0,58.0,55.0,53.0,55.0,60.0,61.0,72.0,74.0,88.0,86.0,92.0,92.0
video_recv_googPlisSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_way_delay_audio_send,3070.5,3070.5,3070.5,3070.5,4565.5,4565.5,4565.5,4565.5,4565.5,4565.5,4565.5,1686.5,1686.5,1686.5,1702.5,1702.5,1702.5,1702.5
1_way_delay_video_send,3317.0,3445.0,3737.5,4007.5,4173.5,4000.0,3376.5,2869.0,2946.5,2555.5,2378.5,2274.5,2610.0,2593.5,2371.5,2351.5,2107.0,1947.5
ear_ear_delay_audio_send,3071.5,3140.5,3287.5,3139.5,4566.5,4606.5,4845.5,4854.5,4646.5,4722.5,4662.5,1803.5,2054.5,2426.5,2646.5,1805.5,1762.5,1986.5
audio_recv_kbitsReceivedPerSecond,0,6,4,11,7,7,7,7,7,7,3,7,2,4,5,0,4,3
video_recv_kbitsReceivedPerSecond,0,108,126,176,168,176,171,182,165,125,158,125,108,140,104,60,85,102
audio_packet_loss_percentage_send,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kpi_audio_synchronization,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
eye_eye_delay_video_send,3588.0,3892.0,4161.5,4415.5,4579.5,4411.0,3787.5,3464.0,3518.5,3116.5,2914.5,2804.5,3107.0,3070.5,2829.5,2797.5,2533.0,2356.5
kpi_video_synchronization,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
av_delay_send,-516.5,-751.5,-874.0,-1276.0,-13.0,195.5,1058.0,1390.5,1128.0,1606.0,1748.0,-1001.0,-1052.5,-644.0,-183.0,-992.0,-770.5,-370.0
kpi_av_synchronization,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1.1333333333333333,1,1,1
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,5,5,5,5,5,5,5,5,5,5,5,5,4.904703300310673,5,4.693231865584395,4.368267837086116,4.693231865584395,5
kpi_q_audio,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
kpi_q_video,1.6285714285714286,1.5714285714285714,1.6285714285714286,1.6285714285714286,1.6857142857142855,1.5714285714285714,1.5142857142857142,1.457142857142857
qoe_simple_normal,2.438095238095238,2.4285714285714284,2.438095238095238,2.438095238095238,2.8920634920634924,2.4285714285714284,2.419047619047619,2.4095238095238094
qoe_simple_smooth,2.376190476190476,2.357142857142857,2.376190476190476,2.376190476190476,2.83968253968254,2.357142857142857,2.3380952380952382,2.3190476190476192
