video_recv_googFrameRateReceived,0.0,0.0,10.0,59.0,59.0,61.0,60.0,58.0,56.0,61.0,59.0,59.0,57.0,60.0,60.0,59.0,58.0,56.0,60.0,60.0,59.0,58.0,59.0,58.0,59.0,56.0,55.0,56.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,61.0,59.0,60.0,60.0,61.0,59.0,60.0,61.0,59.0,61.0,60.0,60.0,60.0,60.0,61.0,59.0,61.0,60.0,59.0
video_recv_googFrameWidthReceived,0.0,0.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0
video_recv_googInterframeDelayMax,-1.0,-1.0,37.0,37.0,20.0,20.0,20.0,21.0,37.0,33.0,19.0,34.0,36.0,20.0,33.0,32.0,35.0,35.0,20.0,20.0,34.0,34.0,33.0,36.0,32.0,35.0,35.0,35.0,18.0,24.0,19.0,19.0,19.0,26.0,19.0,18.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,27.0,18.0,19.0,18.0,19.0,24.0,19.0,19.0,19.0,18.0,18.0,18.0,19.0,19.0,19.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,30.0,18.0,18.0,18.0,19.0,19.0,18.0,20.0,22.0,18.0,18.0,18.0,21.0,19.0,18.0,19.0,18.0,19.0,18.0,18.0,19.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,19.0,19.0,18.0,18.0,18.0,19.0,18.0,19.0,25.0
video_recv_googJitterBufferMs,0.0,0.0,11.0,18.0,22.0,21.0,20.0,36.0,33.0,35.0,35.0,34.0,32.0,31.0,30.0,29.0,27.0,27.0,26.0,25.0,25.0,25.0,24.0,23.0,22.0,22.0,20.0,25.0,25.0,25.0,25.0,25.0,25.0,24.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,22.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,21.0,20.0,20.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
video_recv_googPlisSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_bitsSentPerSecond,0.0,0.0,312760.0,1944312.3123123124,2446040.0,2277818.1818181816,2516648.0,2657408.0,2503248.0,2475104.0,2646176.0,2510568.0,2489920.0,2531168.0,2764880.0,2665616.0,2629120.0,2623792.0,2518600.0,2454408.0,2593480.0,2567952.0,2601544.0,2583344.0,2687144.0,2350166.1661661663,1902208.0,2093666.3336663337,2124160.0,2023448.0,2051216.0,2080552.0,2035176.0,1998800.0,2084244.2442442442,2027956.043956044,2053096.0,2100432.0,2057432.0,2036416.0,2043240.0,2068384.0,2042474.4744744746,1997442.5574425575,2091264.0,1892480.0,2200896.0,2577624.0,2603384.0,2550896.0,2549328.0,2563192.0,2537961.961961962,2523132.867132867,2603752.0,2555880.0,2611848.0,2589800.0,2560720.720720721,2558721.2787212785,2534656.0,2582976.0,2560368.0,2515408.0,2568144.0,2552248.0,2602224.0,2557704.0,2567280.0,2575592.0,2486912.0,2609088.0,2595880.0,2529176.0,2587680.0,2534592.0,2606888.0,2513224.0,2614240.0,2593064.0,2529712.0,2552696.0,2566200.0,2535152.0,2641440.0,2538544.0,1863984.0,2027920.0,2108032.0,2106984.0,2015544.0,2095824.0,2055728.0,1995888.0,2068056.0,2006752.0,2141272.0,1972504.0,2096496.4964964965,2074773.2267732269,2005208.0,2103208.0,2045120.0,1997320.0,2090040.0,2013544.0,2103192.0,2510790.7907907907
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,0.0,0.0,42.0,235.23523523523522,296.0,273.72627372627375,298.0,315.0,294.0,292.0,307.0,295.0,293.0,298.0,321.0,312.0,312.0,310.0,298.0,289.0,309.0,296.0,303.0,303.0,316.0,282.28228228228227,234.0,253.74625374625376,255.0,244.0,245.0,250.0,246.0,245.0,251.25125125125126,247.75224775224774,247.0,256.0,246.0,244.0,248.0,248.0,245.24524524524526,241.75824175824175,253.0,233.0,268.0,307.0,309.0,301.0,302.0,302.0,297.2972972972973,300.6993006993007,306.0,304.0,309.0,305.0,305.3053053053053,304.6953046953047,301.0,302.0,303.0,294.0,304.0,304.0,309.0,303.0,307.0,307.0,293.0,304.0,308.0,299.0,299.0,301.0,309.0,297.0,311.0,307.0,300.0,301.0,302.0,298.0,311.0,303.0,230.0,248.0,257.0,252.0,250.0,252.0,245.0,244.0,251.0,244.0,258.0,239.0,254.25425425425425,248.75124875124874,247.0,249.0,247.0,244.0,253.0,243.0,255.0,297.2972972972973
video_send_googEncodeUsagePercent,0.0,0.0,0.0,64.0,64.0,66.0,68.0,68.0,70.0,72.0,75.0,76.0,78.0,81.0,83.0,84.0,84.0,86.0,86.0,87.0,91.0,92.0,94.0,94.0,97.0,95.0,64.0,64.0,58.0,55.0,53.0,50.0,49.0,47.0,46.0,44.0,43.0,42.0,41.0,41.0,41.0,40.0,40.0,40.0,40.0,39.0,64.0,64.0,64.0,65.0,67.0,67.0,67.0,68.0,69.0,68.0,68.0,68.0,68.0,69.0,71.0,71.0,71.0,72.0,74.0,73.0,74.0,74.0,74.0,75.0,76.0,76.0,78.0,80.0,83.0,84.0,84.0,85.0,85.0,86.0,86.0,86.0,90.0,94.0,94.0,94.0,64.0,64.0,58.0,55.0,53.0,50.0,48.0,47.0,46.0,44.0,43.0,42.0,41.0,41.0,41.0,40.0,40.0,40.0,40.0,40.0,64.0,64.0
video_send_googFrameHeightSent,0.0,0.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,720.0,720.0,720.0
video_send_googFrameRateSent,0.0,0.0,9.0,59.0,58.0,57.0,58.0,58.0,56.0,56.0,58.0,55.0,55.0,55.0,59.0,59.0,59.0,59.0,58.0,57.0,59.0,58.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,59.0,59.0,60.0,60.0,60.0,59.0,58.0,60.0,59.0,59.0,60.0,59.0,59.0,60.0,60.0,60.0,59.0,59.0,60.0,60.0,59.0,59.0,59.0,59.0,58.0,59.0,59.0,60.0,60.0,60.0,59.0,61.0,59.0,59.0,59.0,59.0,59.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,59.0,60.0
video_send_googFrameWidthSent,0.0,0.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,1280.0,1280.0,1280.0
video_send_googRtt,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
audio_send_packetsLost,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_googJitterReceived,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
audio_send_googRtt,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
video_recv_resolutionChangesReceived,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
video_send_resolutionChangesSent,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5
1_way_delay_audio_send,-0.5,-0.5,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0
1_way_delay_video_send,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
ear_ear_delay_audio_send,-1.5,-1.5,-1.5,-1.5,31.5,26.5,26.5,26.5,26.5,47.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,47.0,47.0,27.0,47.0,27.0,47.0,27.0,47.0,47.0,47.0,27.0,27.0,27.0,26.5,26.5,26.5,26.5,26.5,26.5,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,39.0,39.0,39.0,39.0,39.0,38.5,38.5,38.5,39.0,39.0,39.0,39.0,39.0,39.5,39.5,39.5,39.5,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,38.5,39.0
audio_recv_kbitsReceivedPerSecond,0,0,6,24,24,24,24,24,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,14,14,15,14,14,15,12,13,13,14,14,15,13,14,14,13,14,14,16,14,14,15,15,11,10,14,15,14,15,15,14,15,15,15,15,14,15,14,15,15,15,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,15,15,14,15,15,14,15,15,15,15,14,14,14,15,14,15,15
video_recv_kbitsReceivedPerSecond,0,0,258,1468,1873,2072,2217,2463,2415,2551,2567,2497,2406,2555,2527,2506,2394,2497,2589,2530,2547,2432,2481,2480,2532,2444,2307,2443,1968,2103,2119,2025,1991,1988,2026,2016,1962,2076,1950,1991,2047,2003,1981,2013,2012,2003,1964,2065,1936,2002,2043,2000,1984,1996,2021,1987,1995,2060,1933,2000,2036,2001,1982,1989,2041,1991,1995,2050,1928,1999,2035,2003,2000,1979,2027,2027,1973,2148,1885,1964,2004,1994,2022,1980,2048,1966,2000,2050,1945,2016,1975,2011,2019,1989,2024,1981,2045,2013,1994,1976,1982,2004,2014,1988,1998,2027,1998,2023
audio_packet_loss_percentage_send,0.0,0.0,0.0,2.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,93.444,92.96933295158743,93.56400000000001,93.56400000000001,93.56400000000001,93.072,93.552,93.552,93.552,93.552,93.552,93.552,93.552,93.552,93.072,93.072,93.552,93.072,93.552,93.072,93.552,93.072,93.072,93.072,93.552,93.552,93.552,93.56400000000001,93.56400000000001,93.56400000000001,93.56400000000001,93.56400000000001,93.56400000000001,93.552,93.552,93.552,93.552,93.552,93.552,93.552,93.552,93.552,93.552,93.552,93.552,93.552,93.552,93.552,93.552,93.552,93.552,93.552,93.552,93.552,93.552,93.56400000000001,93.56400000000001,93.56400000000001,93.56400000000001,93.56400000000001,93.56400000000001,93.56400000000001,93.56400000000001,93.56400000000001,93.56400000000001,93.56400000000001,93.56400000000001,93.56400000000001,93.264,93.264,93.264,93.264,93.264,93.276,93.276,93.276,93.264,93.264,93.264,93.264,93.264,93.25200000000001,93.25200000000001,93.25200000000001,93.25200000000001,93.264,93.264,93.264,93.264,93.264,93.264,93.264,93.264,93.264,93.276,93.276,93.276,93.276,93.276,93.276,93.276,93.276,93.276
kpi_audio_synchronization,4.413958977013312,4.404776351941872,4.416220494188992,4.416220494188992,4.416220494188992,4.406794431115264,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.406794431115264,4.406794431115264,4.415995436191745,4.406794431115264,4.415995436191745,4.406794431115264,4.415995436191745,4.406794431115264,4.406794431115264,4.406794431115264,4.415995436191745,4.415995436191745,4.415995436191745,4.416220494188992,4.416220494188992,4.416220494188992,4.416220494188992,4.416220494188992,4.416220494188992,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.415995436191745,4.416220494188992,4.416220494188992,4.416220494188992,4.416220494188992,4.416220494188992,4.416220494188992,4.416220494188992,4.416220494188992,4.416220494188992,4.416220494188992,4.416220494188992,4.416220494188992,4.416220494188992,4.410521238433792,4.410521238433792,4.410521238433792,4.410521238433792,4.410521238433792,4.410752114219968,4.410752114219968,4.410752114219968,4.410521238433792,4.410521238433792,4.410521238433792,4.410521238433792,4.410521238433792,4.410290121146945,4.410290121146945,4.410290121146945,4.410290121146945,4.410521238433792,4.410521238433792,4.410521238433792,4.410521238433792,4.410521238433792,4.410521238433792,4.410521238433792,4.410521238433792,4.410521238433792,4.410752114219968,4.410752114219968,4.410752114219968,4.410752114219968,4.410752114219968,4.410752114219968,4.410752114219968,4.410752114219968,4.410752114219968
eye_eye_delay_video_send,-1.0,-1.0,-1.0,-1.0,12.0,13.0,12.5,13.5,12.5,20.5,19.5,18.5,17.0,18.0,16.0,15.0,16.0,15.0,15.5,15.5,17.0,17.5,16.5,16.5,16.5,16.0,16.5,24.5,23.5,23.5,23.0,24.0,23.0,23.5,22.5,23.5,22.5,22.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,20.5,28.5,26.5,25.5,28.5,27.5,27.5,27.5,27.5,26.5,26.5,26.5,25.5,25.5,25.5,25.5,24.5,24.5,24.0,24.5,24.5,23.5,23.5,22.5,23.0,24.0,23.0,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.0,22.5,21.5,21.5,21.0,22.0,22.0,29.0,28.5,27.5,27.5,27.5,26.5,26.5,26.5,26.5,26.0,26.0,26.0,24.5,24.5,24.5,23.5,23.5,23.5,23.5,23.5,28.5
kpi_video_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,-0.5,-0.5,-0.5,-0.5,19.5,13.5,14.0,13.0,14.0,26.5,7.5,8.5,10.0,9.0,11.0,12.0,11.0,12.0,31.5,31.5,10.0,29.5,10.5,30.5,10.5,31.0,30.5,22.5,3.5,3.5,4.0,2.5,3.5,3.0,4.0,3.0,4.0,4.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,6.5,-1.5,0.5,1.5,-1.5,-0.5,-0.5,-0.5,-0.5,0.5,0.5,0.5,1.5,1.0,1.0,1.0,2.0,2.0,2.5,2.0,2.0,3.0,3.0,4.0,3.5,2.5,16.0,16.5,16.5,16.5,16.5,16.0,16.0,16.0,17.0,16.5,17.5,17.5,18.0,17.5,17.5,10.5,11.0,11.5,11.5,11.5,12.5,12.5,12.5,12.5,13.0,13.0,12.5,14.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,10.5
kpi_av_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_resolution_stability,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153,2.5111983757153
