audio_recv_packetsReceivedPerSecond,-1,-1,-1,-1,0.0,50.442477876106196,49.31192660550459,50.0,50.0,49.95004995004995,50.050050050050054,50.050050050050054,49.9001996007984,50.050050050050054,50.050050050050054,49.95004995004995,50.050050050050054,49.9001996007984,50.150451354062184,49.9001996007984,50.050050050050054,50.0,49.95004995004995,50.0,50.0,50.0,50.050050050050054,49.9001996007984,50.050050050050054,49.75124378109453,50.25125628140704,49.95004995004995,50.0,50.050050050050054,50.050050050050054,49.9001996007984,50.0,50.100200400801604,49.95004995004995,50.0,50.050050050050054,49.95004995004995,50.050050050050054,50.0,50.0,50.050050050050054,50.0,50.0,49.95004995004995,50.0,50.0,50.0,50.050050050050054,49.95004995004995,50.0,50.0,49.95004995004995,49.95004995004995,50.050050050050054,50.050050050050054,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,50.050050050050054,49.9001996007984,50.050050050050054,50.0,50.0,50.0,50.050050050050054,50.0,50.0,49.9001996007984,49.95004995004995,50.100200400801604,50.0,50.0,49.95004995004995,50.100200400801604,49.85044865403788,50.100200400801604,50.0,49.9001996007984,50.100200400801604,49.95004995004995,50.0,49.95004995004995,50.100200400801604,50.0,49.9001996007984,50.0,50.150451354062184,49.95004995004995,49.9001996007984,50.0,50.150451354062184,49.9001996007984,50.100200400801604,49.95004995004995,50.050050050050054,49.9001996007984,50.050050050050054,50.050050050050054,49.95004995004995,50.0,49.95004995004995
audio_recv_googCurrentDelayMs,-1,-1,-1,-1,60.0,52.0,41.0,42.0,40.0,42.0,44.0,44.0,43.0,44.0,44.0,44.0,43.0,43.0,54.0,44.0,40.0,41.0,42.0,41.0,40.0,41.0,40.0,41.0,41.0,41.0,43.0,43.0,44.0,43.0,43.0,42.0,43.0,43.0,43.0,42.0,43.0,42.0,43.0,44.0,44.0,54.0,54.0,54.0,44.0,44.0,44.0,43.0,54.0,44.0,44.0,44.0,44.0,44.0,44.0,43.0,44.0,43.0,43.0,44.0,42.0,41.0,40.0,41.0,52.0,41.0,43.0,42.0,43.0,54.0,54.0,44.0,44.0,43.0,43.0,44.0,43.0,53.0,43.0,42.0,41.0,42.0,43.0,43.0,44.0,43.0,42.0,42.0,41.0,42.0,51.0,42.0,43.0,43.0,54.0,44.0,54.0,44.0,54.0,43.0,44.0,54.0,43.0,44.0,44.0
audio_recv_googJitterBufferMs,-1,-1,-1,-1,37.0,36.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,36.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,36.0,36.0,36.0,26.0,26.0,26.0,26.0,36.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,36.0,26.0,26.0,26.0,26.0,36.0,36.0,26.0,26.0,26.0,26.0,26.0,26.0,36.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,36.0,26.0,26.0,26.0,36.0,26.0,36.0,26.0,36.0,26.0,26.0,36.0,26.0,26.0,26.0
audio_recv_googJitterReceived,-1,-1,-1,-1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
audio_recv_googPreferredJitterBufferMs,-1,-1,-1,-1,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
video_recv_bitsReceivedPerSecond,-1,-1,-1,-1,0.0,2222817.6991150444,2413128.4403669727,2486064.0,2543320.0,2573018.981018981,2583119.119119119,2521009.009009009,2558730.5389221557,2589421.421421421,2550006.006006006,2611340.659340659,2572604.6046046047,2593900.1996007985,2454002.006018054,2600702.594810379,2543551.5515515516,2592752.0,2612683.3166833166,2508432.0,2631128.0,2557552.0,2582206.206206206,2577620.758483034,2476972.972972973,2551347.263681592,2599051.256281407,2572315.6843156843,2573264.0,2501149.149149149,2657433.4334334335,2530770.4590818365,2567896.0,2590396.7935871743,2521222.7772227773,2508512.0,2575015.015015015,2614217.782217782,2056664.6646646648,2002880.0,2142024.0,2043163.1631631632,2081872.0,2120128.0,2015616.3836163837,2022904.0,2053632.0,2066672.0,2062846.8468468469,2008639.3606393607,2070768.0,2049752.0,2043036.963036963,2109562.4375624377,2025497.4974974976,2008432.4324324324,2064759.2407592407,2070534.5345345344,1924744.0,2487664.0,2528824.0,2474024.0,2609137.1371371374,2683816.367265469,2581045.045045045,2487512.0,2600520.0,2595776.0,2568128.128128128,2542288.0,2559392.0,2568239.5209580837,2554005.994005994,2566476.9539078157,2534504.0,2553048.0,2589554.4455544455,2563727.4549098196,2577188.434695912,2553571.1422845693,2559856.0,2553540.9181636726,2573651.3026052103,2542689.3106893105,2567104.0,2539108.891108891,2622605.210420842,2508016.0,2510810.379241517,2587720.0,2597271.815446339,2555068.9310689312,2598754.491017964,2093552.0,2021119.3580742227,2038610.7784431137,2095070.140280561,2045626.3736263737,2070030.03003003,1987185.6287425149,2075123.123123123,2020964.964964965,2079352.6473526473,2064520.0,2089406.5934065934
video_recv_packetsReceivedPerSecond,-1,-1,-1,-1,0.0,265.4867256637168,287.8440366972477,290.0,303.0,304.6953046953047,304.3043043043043,298.2982982982983,300.3992015968064,308.3083083083083,302.3023023023023,310.6893106893107,304.3043043043043,307.38522954091815,292.87863590772315,305.38922155688624,300.3003003003003,303.0,307.6923076923077,295.0,307.0,304.0,306.3063063063063,304.39121756487026,293.2932932932933,304.4776119402985,304.52261306532665,301.6983016983017,302.0,295.2952952952953,317.3173173173173,300.3992015968064,304.0,308.61723446893785,300.6993006993007,295.0,302.3023023023023,303.6963036963037,251.25125125125126,244.0,259.0,250.25025025025025,253.0,257.0,243.75624375624375,247.0,243.0,250.0,241.24124124124126,244.75524475524475,252.0,249.0,252.74725274725276,259.7402597402597,246.24624624624624,243.24324324324326,248.75124875124874,248.24824824824825,229.0,298.0,299.0,290.0,311.31131131131133,315.3692614770459,307.3073073073073,296.0,308.0,305.0,302.3023023023023,301.0,303.0,307.38522954091815,300.6993006993007,303.60721442885773,303.0,301.0,306.6933066933067,299.5991983967936,306.08175473579263,299.5991983967936,305.0,302.3952095808383,306.6132264529058,298.7012987012987,303.0,297.7022977022977,310.6212424849699,295.0,293.41317365269464,308.0,306.92076228686057,303.6963036963037,308.3832335329341,254.0,244.73420260782348,249.500998003992,250.50100200400803,243.75624375624375,247.24724724724726,239.52095808383234,249.24924924924926,242.24224224224224,251.74825174825176,252.0,248.75124875124874
video_recv_googCurrentDelayMs,-1,-1,-1,-1,32.0,36.0,36.0,45.0,52.0,52.0,51.0,50.0,50.0,50.0,49.0,49.0,48.0,49.0,51.0,50.0,49.0,49.0,49.0,49.0,49.0,48.0,48.0,51.0,51.0,49.0,49.0,50.0,49.0,49.0,48.0,48.0,47.0,48.0,49.0,48.0,48.0,48.0,59.0,58.0,58.0,58.0,57.0,56.0,55.0,55.0,55.0,53.0,53.0,52.0,52.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,56.0,54.0,54.0,53.0,52.0,52.0,52.0,52.0,51.0,51.0,51.0,50.0,50.0,50.0,50.0,49.0,50.0,50.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0,48.0,49.0,49.0,49.0,49.0,49.0,48.0,48.0,48.0,48.0,60.0,60.0,60.0,59.0,59.0,59.0,59.0,58.0,57.0,56.0,56.0,55.0
video_recv_googDecodeMs,-1,-1,-1,-1,4.0,7.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,6.0,5.0,4.0,4.0,6.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0
video_recv_googFrameHeightReceived,-1,-1,-1,-1,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
video_recv_googFrameRateOutput,-1,-1,-1,-1,53.0,58.0,60.0,60.0,59.0,60.0,60.0,59.0,59.0,60.0,59.0,60.0,60.0,59.0,58.0,60.0,58.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,57.0,60.0,60.0,57.0,60.0,60.0,59.0,58.0,60.0,60.0,60.0,60.0,60.0,59.0,59.0,60.0,58.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,59.0,60.0,59.0,60.0,60.0,59.0,57.0,61.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
video_recv_googFrameRateReceived,-1,-1,-1,-1,38.0,59.0,61.0,59.0,60.0,60.0,59.0,59.0,59.0,61.0,59.0,61.0,59.0,59.0,59.0,60.0,58.0,60.0,61.0,59.0,61.0,59.0,61.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,61.0,59.0,59.0,61.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,60.0,59.0,58.0,59.0,60.0,60.0,60.0,60.0,60.0,59.0,61.0,61.0,59.0,60.0,58.0,60.0,61.0,60.0,59.0,61.0,60.0,60.0,60.0,61.0,58.0,60.0,59.0,61.0,59.0,58.0,60.0,60.0,59.0,61.0,61.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
video_recv_googFrameWidthReceived,-1,-1,-1,-1,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0
video_recv_googInterframeDelayMax,-1,-1,-1,-1,50.0,31.0,23.0,20.0,20.0,20.0,19.0,33.0,35.0,19.0,34.0,20.0,19.0,35.0,33.0,19.0,34.0,18.0,20.0,20.0,20.0,18.0,19.0,23.0,34.0,19.0,19.0,20.0,22.0,19.0,20.0,19.0,19.0,21.0,19.0,32.0,19.0,20.0,33.0,18.0,18.0,18.0,18.0,19.0,18.0,19.0,18.0,22.0,19.0,19.0,18.0,19.0,21.0,19.0,19.0,18.0,18.0,19.0,50.0,19.0,25.0,36.0,19.0,20.0,19.0,34.0,19.0,18.0,24.0,19.0,19.0,20.0,19.0,32.0,33.0,19.0,19.0,19.0,18.0,18.0,19.0,19.0,18.0,34.0,20.0,21.0,19.0,34.0,36.0,20.0,19.0,19.0,20.0,31.0,18.0,19.0,19.0,18.0,19.0,19.0,18.0,18.0,20.0,19.0,18.0
video_recv_googJitterBufferMs,-1,-1,-1,-1,15.0,19.0,19.0,37.0,36.0,35.0,34.0,33.0,33.0,33.0,32.0,32.0,31.0,34.0,34.0,34.0,33.0,33.0,33.0,33.0,32.0,32.0,32.0,34.0,34.0,33.0,33.0,33.0,32.0,32.0,32.0,32.0,31.0,33.0,33.0,32.0,32.0,32.0,43.0,42.0,42.0,42.0,41.0,41.0,40.0,40.0,40.0,40.0,39.0,39.0,39.0,39.0,38.0,38.0,37.0,37.0,37.0,37.0,42.0,39.0,38.0,37.0,37.0,36.0,36.0,36.0,35.0,35.0,35.0,34.0,34.0,34.0,34.0,35.0,34.0,34.0,33.0,33.0,33.0,33.0,33.0,33.0,32.0,34.0,33.0,33.0,33.0,33.0,33.0,32.0,32.0,32.0,32.0,45.0,44.0,44.0,43.0,43.0,43.0,43.0,42.0,42.0,42.0,42.0,41.0
video_recv_googPlisSent,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_packetsLost,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_googJitterReceived,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
audio_send_googRtt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,18.0,18.0,18.0,36.0,36.0,36.0,36.0,36.0,34.0,34.0,34.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
video_send_resolutionChangesSent,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
video_recv_resolutionChangesReceived,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
1_way_delay_audio_send,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,9.0,9.0,9.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,2.5,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1_way_delay_video_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.5,1.0,0.0,2.0,2.0,2.5,2.0,1.5,1.0,1.0,0.5,0.5,0.0,1.0,2.0,1.5,1.5,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.5,1.0,1.5,1.5,1.5,1.5,0.0,3.0,3.0,2.0,1.5,1.5,1.0,1.0,1.5,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.5,1.0,1.5,1.5,1.0,0.0,1.5,2.0,1.5,1.5,1.5,3.0,2.0,3.0,2.0,1.5,3.5,2.5,1.5,3.5,2.5,0.0,1.5,3.5,3.5,2.5,2.0,1.5,1.0,1.0,1.5,2.0,1.5,1.5,1.0,0.5,0.5,0.0,3.0,0.0,0.5,2.0,1.5,1.0,0.5,0.5
ear_ear_delay_audio_send,-0.5,-0.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,53.5,53.5,53.5,53.5,53.5,53.5,41.5,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,41.5,41.5,41.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,44.0,44.0,44.0,44.0,44.0,44.0,44.0,41.0,41.0,41.0,41.0,40.5,40.5,40.5,40.5,40.5,41.0,41.0,41.0,51.0,49.0,49.0,58.0,58.0,58.0,58.0,58.0,57.0,57.0,57.0,41.0,41.0,41.0,41.0,41.0,41.0,42.5,42.5,42.5,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
audio_recv_kbitsReceivedPerSecond,0,0,0,0,0,24,23,24,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
video_recv_kbitsReceivedPerSecond,0,0,0,0,0,2170,2356,2427,2483,2512,2522,2461,2498,2528,2490,2550,2512,2533,2396,2539,2483,2531,2551,2449,2569,2497,2521,2517,2418,2491,2538,2512,2512,2442,2595,2471,2507,2529,2462,2449,2514,2552,2008,1955,2091,1995,2033,2070,1968,1975,2005,2018,2014,1961,2022,2001,1995,2060,1978,1961,2016,2022,1879,2429,2469,2416,2547,2620,2520,2429,2539,2534,2507,2482,2499,2508,2494,2506,2475,2493,2528,2503,2516,2493,2499,2493,2513,2483,2506,2479,2561,2449,2451,2527,2536,2495,2537,2044,1973,1990,2045,1997,2021,1940,2026,1973,2030,2016,2040
audio_packet_loss_percentage_send,0.0,0.0,2.027906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,72.16958458320164,72.16958458320164,92.964,92.964,92.36171436940975,92.964,92.964,92.964,92.916,92.916,92.916,92.916,92.916,92.916,93.20400000000001,93.21600000000001,93.21600000000001,93.21600000000001,93.21600000000001,93.21600000000001,93.21600000000001,93.21600000000001,93.21600000000001,93.21600000000001,93.21600000000001,93.21600000000001,93.21600000000001,93.21600000000001,93.21600000000001,93.168,93.168,93.168,93.168,93.168,93.168,93.168,93.168,93.168,93.168,93.168,93.20400000000001,93.20400000000001,93.20400000000001,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.144,93.144,93.144,93.144,93.144,93.144,93.144,93.21600000000001,93.21600000000001,93.21600000000001,93.21600000000001,93.22800000000001,93.22800000000001,93.22800000000001,93.22800000000001,93.22800000000001,93.21600000000001,93.21600000000001,93.21600000000001,92.976,93.024,93.024,92.808,92.808,92.808,92.808,92.808,92.83200000000001,92.83200000000001,92.83200000000001,93.21600000000001,93.21600000000001,93.21600000000001,93.21600000000001,93.21600000000001,93.21600000000001,93.18,93.18,93.18,93.21600000000001,93.21600000000001,93.21600000000001,93.21600000000001,93.21600000000001,93.21600000000001,93.21600000000001,93.21600000000001,93.21600000000001,93.21600000000001
kpi_audio_synchronization,3.6970345457902902,3.6970345457902902,4.404671044758593,4.404671044758593,4.392474966630194,4.404671044758593,4.404671044758593,4.404671044758593,4.403721082500928,4.403721082500928,4.403721082500928,4.403721082500928,4.403721082500928,4.403721082500928,4.409363238444352,4.409595321008128,4.409595321008128,4.409595321008128,4.409595321008128,4.409595321008128,4.409595321008128,4.409595321008128,4.409595321008128,4.409595321008128,4.409595321008128,4.409595321008128,4.409595321008128,4.409595321008128,4.409595321008128,4.408665544216576,4.408665544216576,4.408665544216576,4.408665544216576,4.408665544216576,4.408665544216576,4.408665544216576,4.408665544216576,4.408665544216576,4.408665544216576,4.408665544216576,4.409363238444352,4.409363238444352,4.409363238444352,4.408898349976,4.408898349976,4.408898349976,4.408898349976,4.408898349976,4.408898349976,4.408898349976,4.408898349976,4.408898349976,4.408898349976,4.408898349976,4.408898349976,4.408898349976,4.408199210010112,4.408199210010112,4.408199210010112,4.408199210010112,4.408199210010112,4.408199210010112,4.408199210010112,4.409595321008128,4.409595321008128,4.409595321008128,4.409595321008128,4.409827162361537,4.409827162361537,4.409827162361537,4.409827162361537,4.409827162361537,4.409595321008128,4.409595321008128,4.409595321008128,4.404907936288769,4.405853104095233,4.405853104095233,4.401569669833217,4.401569669833217,4.401569669833217,4.401569669833217,4.401569669833217,4.402049434599425,4.402049434599425,4.402049434599425,4.409595321008128,4.409595321008128,4.409595321008128,4.409595321008128,4.409595321008128,4.409595321008128,4.408898349976,4.408898349976,4.408898349976,4.409595321008128,4.409595321008128,4.409595321008128,4.409595321008128,4.409595321008128,4.409595321008128,4.409595321008128,4.409595321008128,4.409595321008128,4.409595321008128
