video_recv_bitsReceivedPerSecond,0.0,134005.540166205,165902.65486725664,119224.0,116808.0,135952.0,145048.0,150720.0,178584.0,177392.0,120648.0,137384.0,132504.0,138600.0,124112.0,148712.0,120760.0,134200.0,114528.0,102664.0,106608.0,116112.0,123136.0,136096.0,119304.0,145000.0,139632.0,146672.0,151992.0,139608.0,117704.0,110960.0,119032.0,94856.0,95056.0,125704.0,116168.0,98320.0,139240.0,129840.0,99192.0,105824.0,112232.0,119424.0,88960.0
video_recv_packetsReceivedPerSecond,0.0,48.01477377654663,74.11504424778761,47.0,60.0,58.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,62.0,47.0,73.0,45.0,36.0,58.0,60.0,60.0,60.0,60.0,62.0,60.0,60.0,60.0,60.0,60.0,47.0,50.0,46.0,56.0,51.0,50.0,55.0,60.0,51.0,53.0,60.0,60.0,60.0,60.0
video_recv_googCurrentDelayMs,47.0,48.0,47.0,45.0,43.0,42.0,40.0,39.0,37.0,35.0,34.0,35.0,33.0,32.0,31.0,30.0,35.0,34.0,33.0,31.0,30.0,29.0,28.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,28.0,32.0,31.0,30.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,27.0,27.0,27.0
video_recv_googDecodeMs,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
video_recv_googFrameHeightReceived,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_recv_googFrameRateOutput,54.0,42.0,73.0,53.0,60.0,56.0,61.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,45.0,70.0,50.0,36.0,58.0,60.0,60.0,60.0,60.0,60.0,59.0,58.0,60.0,60.0,60.0,46.0,40.0,50.0,56.0,51.0,50.0,52.0,61.0,51.0,53.0,60.0,56.0,60.0,60.0
video_recv_googFrameRateReceived,55.0,46.0,76.0,47.0,60.0,55.0,62.0,60.0,59.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,47.0,73.0,45.0,36.0,58.0,60.0,60.0,60.0,60.0,59.0,60.0,59.0,60.0,60.0,60.0,47.0,43.0,46.0,56.0,51.0,50.0,53.0,60.0,51.0,53.0,60.0,57.0,60.0,60.0
video_recv_googFrameWidthReceived,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_recv_googInterframeDelayMax,194.0,169.0,17.0,47.0,21.0,107.0,21.0,44.0,40.0,59.0,32.0,115.0,58.0,21.0,23.0,31.0,200.0,17.0,47.0,78.0,83.0,21.0,100.0,22.0,21.0,31.0,22.0,116.0,23.0,34.0,22.0,164.0,78.0,47.0,37.0,55.0,67.0,115.0,21.0,46.0,38.0,35.0,164.0,21.0,111.0
video_recv_googJitterBufferMs,36.0,37.0,36.0,34.0,32.0,31.0,29.0,28.0,26.0,24.0,23.0,24.0,22.0,21.0,20.0,19.0,24.0,23.0,22.0,20.0,19.0,18.0,17.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,21.0,20.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,16.0,16.0,16.0
video_recv_googPlisSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_bitsSentPerSecond,0.0,23911.35734072022,24353.982300884956,22720.0,17808.0,29808.0,39152.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,40400.0,36440.0,40400.0,40400.0,40400.0,40400.0,30936.0,16592.0,35184.0,33320.0,27080.0,16464.0,22704.0,29568.0,16464.0,22736.0,23272.0,29040.0,39776.0,28472.0,40344.0,33312.0,36016.0,34672.0,40400.0,40400.0,40400.0,39776.0,32112.0
audio_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_packetsSentPerSecond,0.0,49.86149584487535,48.67256637168141,51.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
audio_send_googJitterReceived,45.0,45.0,45.0,45.0,45.0,37.0,37.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,54.0,54.0,54.0,54.0,54.0,54.0,12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1.0
audio_send_googRtt,31.0,31.0,31.0,31.0,31.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,404.0,404.0,404.0,404.0,404.0,404.0,31.0,31.0,31.0,31.0,31.0
video_send_bitsSentPerSecond,0.0,97048.93813481071,66442.47787610619,53376.0,58712.0,67528.0,92208.0,79112.0,96016.0,91936.0,96664.0,134472.0,126984.0,99600.0,83904.0,93856.0,121944.0,97440.0,113272.0,81696.0,91696.0,114664.0,103648.0,93408.0,100448.0,116336.0,143400.0,122544.0,139304.0,129016.0,115944.0,148104.0,130008.0,80312.0,94664.0,-6665960.0,102816.0,74144.0,105888.0,110016.0,101512.0,118024.0,90440.0,91176.0,79328.0
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,0.0,39.70452446906741,19.911504424778762,21.0,33.0,47.0,42.0,48.0,34.0,35.0,56.0,55.0,51.0,55.0,60.0,60.0,60.0,60.0,53.0,23.0,51.0,48.0,39.0,49.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,51.0,37.0,34.0,-2872.0,38.0,41.0,43.0,45.0,59.0,51.0,29.0,44.0,60.0
video_send_googEncodeUsagePercent,16.0,15.0,14.0,14.0,13.0,13.0,12.0,12.0,11.0,11.0,11.0,11.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,64.0,64.0,64.0,48.0,43.0,40.0,36.0,33.0,30.0
video_send_googFrameHeightSent,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_send_googFrameRateSent,61.0,39.0,19.0,21.0,33.0,47.0,42.0,49.0,34.0,36.0,56.0,55.0,51.0,55.0,60.0,60.0,60.0,60.0,53.0,23.0,52.0,48.0,39.0,49.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,51.0,37.0,32.0,51.0,34.0,41.0,43.0,46.0,59.0,51.0,29.0,43.0,60.0
video_send_googFrameWidthSent,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_send_googRtt,65.0,50.0,54.0,45.0,36.0,29.0,26.0,22.0,19.0,19.0,18.0,18.0,17.0,16.0,16.0,31.0,26.0,23.0,22.0,19.0,18.0,17.0,17.0,16.0,16.0,17.0,16.0,15.0,15.0,16.0,15.0,15.0,15.0,41.0,67.0,90.0,67.0,109.0,81.0,61.0,86.0,68.0,55.0,43.0,34.0
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_way_delay_audio_send,15.5,15.5,15.5,15.5,15.5,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,202.0,202.0,202.0,202.0,202.0,202.0,15.5,15.5,15.5,15.5,15.5
1_way_delay_video_send,32.5,25.0,27.0,22.5,18.0,14.5,13.0,11.0,9.5,9.5,9.0,9.0,8.5,8.0,8.0,15.5,13.0,11.5,11.0,9.5,9.0,8.5,8.5,8.0,8.0,8.5,8.0,7.5,7.5,8.0,7.5,7.5,7.5,20.5,33.5,45.0,33.5,54.5,40.5,30.5,43.0,34.0,27.5,21.5,17.0
ear_ear_delay_audio_send,17.5,16.5,49.5,20.5,18.5,17.0,131.0,231.0,340.0,449.0,588.0,574.0,396.0,669.0,669.5,669.5,489.5,533.5,546.5,557.5,570.5,590.5,320.5,29.5,60.5,31.5,18.5,25.5,16.5,36.5,27.5,18.5,31.5,49.5,336.0,239.0,401.0,232.0,232.0,257.0,42.5,295.5,315.5,55.5,81.5
audio_recv_kbitsReceivedPerSecond,0,20,43,41,41,27,39,40,31,17,10,26,9,38,14,7,12,26,12,39,41,10,39,41,41,41,41,41,41,41,41,31,38,40,41,39,19,31,39,40,41,35,31,25,27
video_recv_kbitsReceivedPerSecond,0,130,162,116,114,132,141,147,174,173,117,134,129,135,121,145,117,131,111,100,104,113,120,132,116,141,136,143,148,136,114,108,116,92,92,122,113,96,135,126,96,103,109,116,86
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,93.78,93.804,93.012,93.708,93.756,93.792,91.056,82.749,68.143,53.537000000000006,34.911,36.787000000000006,60.639,24.057000000000002,23.99000000000001,23.99000000000001,48.11,42.214,40.472,38.998000000000005,37.256,34.57600000000001,70.756,93.492,92.748,93.444,93.756,93.58800000000001,93.804,93.324,93.54,93.756,93.444,93.012,68.679,81.677,59.969,82.61500000000001,82.61500000000001,79.265,93.18,74.106,71.426,92.86800000000001
kpi_audio_synchronization,4.420229860936,4.420670461442753,4.405617172035905,4.418902190823617,4.419788281943489,4.420450283536384,4.364005102194688,4.123534860069757,3.508744569238551,2.7612584816039294,1.8228129795197834,1.9096857262121796,3.1330412086401673,1.3823298480876494,1.3800054216070006,1.3800054216070006,2.476072305883,2.1737825348455924,2.0871896434416644,2.015190163204056,1.9317968974074882,1.8075785473351682,3.6322533378314885,4.414866499019585,4.400366081189056,4.413958977013312,4.419788281943489,4.4166698801656965,4.420670461442753,4.4116732009064314,4.415770134952001,4.419788281943489,4.413958977013312,4.405617172035905,3.5344504720441274,4.085782681829869,3.098394065668537,4.118892420291376,4.118892420291376,3.995917253457625,4.408898349976,3.783186099238888,3.6631473852425684,4.402767289907777
eye_eye_delay_video_send,91.5,84.0,85.0,78.5,71.0,66.5,63.0,59.0,54.5,52.5,50.0,49.0,50.5,48.0,46.0,52.5,51.0,50.5,47.0,44.5,42.0,39.5,39.5,37.0,36.0,34.5,33.0,32.5,32.5,33.0,32.5,32.5,34.5,46.5,64.5,75.0,71.5,94.5,78.5,66.5,82.0,71.0,64.5,64.5,61.0
kpi_video_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,-74.0,-67.5,-35.5,-58.0,-52.5,-49.5,68.0,172.0,285.5,396.5,538.0,525.0,345.5,621.0,623.5,617.0,438.5,483.0,499.5,513.0,528.5,551.0,281.0,-7.5,24.5,-3.0,-14.5,-7.0,-16.0,3.5,-5.0,-14.0,-3.0,3.0,271.5,164.0,329.5,137.5,153.5,190.5,-39.5,224.5,251.0,-9.0,20.5
kpi_av_synchronization,5,5,5,5,5,5,3.16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,5,1,1,5,5
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_q_audio,1,3,5,5,5,4,5,5,4,3,2,4,2,5,2,1,2,4,2,5,5,2,5,5,5,5,5,5,5,5,5,4,5,5,5,5,3,4,5,5,5,5,4,4,4
kpi_q_video,1.4,1.5714285714285714,1.4,1.457142857142857,1.457142857142857,1.6285714285714286,1.6285714285714286,1.4,1.4,1.4,1.457142857142857,1.4,1.4,1.457142857142857,1.4,1.457142857142857,1.457142857142857,1.4,1.4
qoe_simple_normal,3.6689144289928883,3.6975348131761785,3.6672907968928783,3.6782907196153225,3.678389174184197,3.70703415848817,3.4963180272279817,3.191503873341084,3.1231938410265054,3.0401398312893253,2.9453919183593413,2.9455206362457975,3.0814490231822407,2.8964493482002154,2.8866672690674444,2.8961910785912544,3.0179762879552547,2.9748647260939545,2.9652432937157402
qoe_simple_smooth,3.5689144289928887,3.6261062417476073,3.5672907968928786,3.5878145291391323,3.587912983708007,3.6451293965834073,3.434413265323219,3.0915038733410842,3.023193841026506,2.9401398312893257,2.8549157278831507,2.845520636245798,2.981449023182241,2.8059731577240243,2.7866672690674448,2.8057148881150638,2.9275000974790637,2.874864726093955,2.8652432937157406
