audio_send_googRtt,-1,-1,-1,-1,-1,-1,-1,-1,-1,944.0,944.0,944.0,944.0,11.0,11.0,11.0,11.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,175.0,175.0,175.0,175.0,175.0,175.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,245.0,245.0,245.0,245.0,245.0,245.0,2.0,2.0,2.0,2.0,2.0
video_recv_resolutionChangesReceived,0,0,0,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
video_send_resolutionChangesSent,0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1_way_delay_audio_send,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,472.0,472.0,472.0,472.0,5.5,5.5,5.5,5.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,87.5,87.5,87.5,87.5,87.5,87.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,122.5,122.5,122.5,122.5,122.5,122.5,1.0,1.0,1.0,1.0,1.0
1_way_delay_video_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.5,832.5,668.5,565.0,495.0,391.0,299.5,232.0,163.5,114.5,104.0,76.5,53.5,49.5,34.5,66.5,46.5,32.5,23.0,16.0,42.0,75.5,84.0,58.5,0.0,0.5,0.5,0.5,0.5,0.5,42.0,55.5,39.0,27.0,19.0,13.0,9.0,6.0,4.5,3.0,2.0,1.5,1.0,41.0,0.0,10.0,7.0,5.0,3.5,2.5,1.5,1.0,0.0,1.0,31.0,21.5,15.0,10.5,7.5,64.5,0.0,56.0,39.5,27.5
ear_ear_delay_audio_send,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-0.5,46.5,118.5,1439.0,586.0,558.0,493.0,208.5,158.5,126.5,93.5,55.0,128.0,251.0,218.0,118.0,200.5,2.5,320.5,290.5,240.5,32.5,261.5,230.0,200.0,169.5,189.5,189.5,146.5,134.5,149.5,236.5,88.5,393.5,363.5,333.5,301.5,207.0,207.0,207.0,206.5,206.5,206.5,206.5,206.5,206.5,1.5,364.5,331.5,301.5,271.5,241.5,209.5,141.5,231.5,198.5,168.5,161.5,161.5,161.5,40.0,5.0,257.0,325.0,160.0
audio_recv_kbitsReceivedPerSecond,0,0,0,7,19,23,28,25,27,24,28,30,22,27,16,16,23,19,19,19,17,17,20,17,18,17,11,18,23,15,25,28,17,17,17,16,11,21,16,24,18,18,18,18,18,18,18,18,16,9,23,18,18,19,39,39,39,37,20,12,42,39,39,39,38,33,35,39,39,38,39
video_recv_kbitsReceivedPerSecond,0,0,0,186,235,226,230,247,252,195,228,239,262,226,206,204,188,160,126,148,143,154,163,132,124,145,102,108,126,102,108,110,125,127,130,119,102,90,78,88,96,101,116,116,128,144,150,161,153,125,179,138,130,127,140,153,163,173,163,122,171,137,129,127,141,157,165,178,163,205,218
audio_packet_loss_percentage_send,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,93.084,91.35600000000001,0,35.179,38.931,47.641000000000005,85.76400000000001,90.396,91.164,91.956,92.88000000000001,91.128,80.069,84.491,91.36800000000001,86.836,94.14,70.756,74.77600000000001,81.476,93.42,78.662,82.88300000000001,86.903,90.132,88.31,88.31,90.684,90.97200000000001,90.61200000000001,82.012,92.07600000000001,60.974000000000004,64.994,69.01400000000001,73.302,85.965,85.965,85.965,86.03200000000001,86.03200000000001,86.03200000000001,86.03200000000001,86.03200000000001,86.03200000000001,94.164,64.86000000000001,69.28200000000001,73.302,77.322,81.342,85.63,90.804,82.682,87.104,90.156,90.324,90.324,90.324,93.24000000000001,94.08,79.265,70.153
kpi_audio_synchronization,4.407029162203073,4.370788719997888,1.0,1.8350631206376276,2.011947524360563,2.451633934549953,4.221933420553793,4.348580816986048,4.366463690387392,4.383923644564288,4.403006096896001,4.365646217575936,4.026605531540437,4.181831059240603,4.371057082763777,4.253995331404608,4.426735802392,3.6322533378314885,3.8122482485959686,4.078550288392768,4.413503760184001,3.9724378307853043,4.128155115964292,4.255946047225711,4.342220567420225,4.295429590663001,4.295429590663001,4.355395510785472,4.362080088009664,4.353703996573505,4.0977296252999045,4.386480842815169,3.1503139172870327,3.3543257411815124,3.5504230414967926,3.7477956619427446,4.228065819950125,4.228065819950125,4.228065819950125,4.230097665306624,4.230097665306624,4.230097665306624,4.230097665306624,4.230097665306624,4.230097665306624,4.4271616559393925,3.3476377172080007,3.5631479576236247,3.7477956619427446,3.918889897348264,4.073702141904184,4.217814561171,4.358196621650753,4.121216406850024,4.261760169213953,4.342803234705088,4.346856930394432,4.346856930394432,4.346856930394432,4.4100587624320005,4.4256668508159995,3.995917253457625,3.6041674817789615
eye_eye_delay_video_send,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.0,1012.5,1058.5,973.5,767.0,649.0,634.0,518.5,435.0,349.5,289.5,271.0,251.5,222.5,213.5,193.5,223.5,207.5,197.5,185.0,174.0,205.0,238.5,247.0,221.5,163.0,163.5,163.5,163.5,0.5,0.5,183.0,199.5,182.0,168.0,158.0,150.0,143.0,137.0,133.5,130.0,126.0,123.5,120.0,158.0,114.0,127.0,123.0,118.0,114.5,111.5,108.5,106.0,103.0,103.0,132.0,120.5,113.0,102.5,99.5,154.5,89.0,145.0,128.5,115.5
kpi_video_synchronization,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1.6733333333333333,2.4733333333333336,2.72,2.9800000000000004,3.3666666666666667,3.486666666666667,3.7533333333333334,3.3533333333333335,3.566666666666667,3.7,3.8666666666666667,4.013333333333334,3.6,3.1533333333333333,3.04,3.38,4.16,4.153333333333333,4.153333333333333,4.153333333333333,5,5,3.8933333333333335,3.6733333333333333,3.9066666666666667,4.093333333333334,4.226666666666667,4.333333333333333,4.426666666666667,4.506666666666667,4.553333333333334,4.6,4.653333333333333,4.6866666666666665,4.733333333333333,4.226666666666667,4.8133333333333335,4.64,4.693333333333333,4.76,4.806666666666667,4.846666666666667,4.886666666666667,4.92,4.96,4.96,4.573333333333333,4.726666666666667,4.826666666666666,4.966666666666667,5,4.273333333333333,5,4.4,4.62,4.793333333333333
av_delay_send,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-50.5,-966.0,-940.0,465.5,-181.0,-91.0,-141.0,-310.0,-276.5,-223.0,-196.0,-216.0,-123.5,28.5,4.5,-75.5,-23.0,-205.0,123.0,105.5,66.5,-172.5,23.0,-17.0,-21.5,6.5,26.0,26.0,-17.0,134.0,149.0,53.5,-111.0,211.5,195.5,175.5,151.5,64.0,70.0,73.5,76.5,80.5,83.0,86.5,48.5,92.5,-125.5,241.5,213.5,187.0,160.0,133.0,103.5,38.5,128.5,66.5,48.0,48.5,59.0,62.0,-114.5,-84.0,112.0,196.5,44.5
kpi_av_synchronization,5,5,5,5,5,5,5,1,1,1,1.2666666666666666,5,3.9333333333333336,1,1,1,1,1,5,5,5,5,5,1,1,1,3.2800000000000002,1.8333333333333335,5,5,5,5,5,5,5,1,1,4.32,5,1,1,1,1,3.48,3.0,2.72,2.48,2.16,1.96,1.6800000000000002,4.72,1,4.966666666666667,1,1,1,1,1,1,5,1,3.2800000000000002,4.76,4.72,3.88,3.6399999999999997,5,5,1,1,5
kpi_resolution_stability,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548,2.5023024114548
max_resolution_percentage,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409,5.633802816901409
kpi_resolution_stability_norm,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793,2.504752277762793
max_resolution_percentage_norm,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168,12.676056338028168
kpi_fps_stability,1,1,1,3.900283497761082,4.079873320937373,4.368267837086116,4.159542355321509,4.303093943648576,4.542982187053405,4.942427872760581,4.8250342659265355,4.865606628121216,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_q_audio,1,1,1,1,3,3,4,4,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,4,4,3,3,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,1,3,3,3,3,5,5,5,5,3,2,5,5,5,5,5,5,5,5,5,5,5
kpi_q_video,2.1,1.9,1.8,1.8,1.6857142857142855,1.5714285714285714,1.457142857142857,1.457142857142857,1.5142857142857142,1.5714285714285714,1.4,1.457142857142857,1.4,1.457142857142857,1.5142857142857142,1.5714285714285714,1.5142857142857142,1.6285714285714286,1.4,1.4,1.457142857142857,1.5142857142857142,1.5714285714285714,1.6285714285714286,1.5714285714285714,1.6285714285714286,1.4,1.4,1.457142857142857,1.5142857142857142,1.5714285714285714,1.6285714285714286,1.5714285714285714,1.8,1.8499999999999999
qoe_simple_normal,2.950781018022564,2.9134209688886545,2.522222222222222,3.0983875963643612,3.128925437148672,3.20679761636911,3.3496623599167044,2.498770668685911,2.550262838044008,2.6283009234275574,2.6119137958280523,3.0388633828302276,2.895548762763752,2.59639392721721,2.626942850465816,2.6982746135423112,2.796833078572656,2.7550122756320703,3.210249805399552,3.282801883895493,3.342876079173884,3.3330221928385786,3.315403478493387,2.918385539638835,2.9332626027292314,2.9561059333540896,3.187640324888481,2.9876365382354226,3.3001253007841425,3.2961258408891196,3.314985831382529,3.443259776185812,3.2956433453070244,3.3564065638349825,3.3865284860922364
qoe_simple_smooth,2.884114351355897,2.813420968888654,2.4055555555555554,2.9817209296976945,2.993211151434386,3.0520357116072048,3.1758528361071807,2.324961144876387,2.3859771237582934,2.4735390186656527,2.4285804624947187,2.8650538590207035,2.712215429430419,2.422584403407686,2.462657136180102,2.543512708780406,2.632547364286942,2.6097741803939747,3.026916472066219,3.0994685505621593,3.16906655536436,3.1687364785528644,3.1606415737314824,2.77314744440074,2.7785006979673263,2.8108678381159944,3.0043069915551484,2.8043032049020895,3.1263157769746184,3.131840126603405,3.1602239266206245,3.2980216809477167,3.14088144054512,3.2397398971683162,3.278195152758903
