audio_recv_googJitterReceived,-1,-1,-1,-1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0
audio_recv_googPreferredJitterBufferMs,-1,-1,-1,-1,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
video_recv_bitsReceivedPerSecond,-1,-1,-1,-1,0.0,647118.6440677966,676546.2555066079,715192.9824561403,777712.0,857377.3773773774,934168.0,885186.8131868131,839568.0,891931.9319319319,943776.2237762237,1023511.5115115115,1002448.0,1205528.0,1199784.0,1123956.043956044,1065576.0,970218.2182182182,874672.0,802205.7942057942,849929.9299299299,848792.0,846632.0,1013434.5654345654,1060380.3803803804,1151992.0,1004328.0,970160.0,925896.0,943848.1518481518,967375.3753753754,990664.0,973160.0,1090048.0,1083320.0,1148352.0,1068843.1568431568,1068724.7247247247,977990.00999001,1032952.9529529529,1102953.046953047,1190782.7827827828,1191968.0,1371272.0,1395472.0,1596144.0,1655664.0,1577496.0,1514816.0,1563496.0,1444371.6283716285,1301512.0,1068724.7247247247,1172291.7082917083,1199263.2632632633,1341352.0,1432151.8481518482,1632880.0,1663344.0,1690701.2987012987,1676758.6891757697,1739584.2583249244,1545630.2186878729,1584345.7286432162,1503888.0,1620104.0,1615144.0,1745432.0,1339936.2549800796,1474501.002004008,1514412.8256513027,1532320.0,1513393.3933933934,1596056.0,1578808.0,1628035.964035964,1678222.2222222222,1492912.0,1502769.2307692308,1602552.0,1731331.3313313313,1792472.0,1851432.0,1783944.0,1628819.1808191808,1530498.4984984985,1534192.0,1377480.0,1233648.0,1463712.0,1633120.0,1710552.0,1750736.0,1794200.0,1805312.0,1780160.0,1643200.0
video_recv_packetsReceivedPerSecond,-1,-1,-1,-1,0.0,98.30508474576271,113.43612334801762,115.13157894736842,119.0,121.12112112112112,126.0,119.88011988011988,119.0,120.12012012012012,121.87812187812187,128.12812812812814,132.0,162.0,156.0,147.85214785214785,140.0,129.12912912912913,128.0,119.88011988011988,122.12212212212212,120.0,123.0,132.86713286713288,145.14514514514514,150.0,138.0,123.0,121.0,123.87612387612387,122.12212212212212,129.0,126.0,148.0,143.0,152.0,137.86213786213787,138.13813813813815,124.87512487512487,129.12912912912913,140.85914085914087,165.16516516516518,166.0,178.0,182.0,199.0,206.0,192.0,186.0,191.0,174.82517482517483,165.0,138.13813813813815,158.84115884115883,160.16016016016016,175.0,179.82017982017982,201.0,206.0,208.7912087912088,210.52631578947367,213.92532795156407,189.86083499005963,197.98994974874373,189.0,201.0,203.0,215.0,170.3187250996016,182.36472945891782,191.38276553106212,186.0,189.1891891891892,204.0,193.0,203.7962037962038,212.21221221221222,187.0,186.8131868131868,195.0,220.22022022022023,221.0,226.0,219.0,204.7952047952048,193.1931931931932,195.0,181.0,165.0,184.0,202.0,215.0,220.0,220.0,220.0,218.0,205.0
video_recv_googCurrentDelayMs,-1,-1,-1,-1,37.0,26.0,51.0,50.0,48.0,49.0,47.0,47.0,46.0,46.0,45.0,45.0,45.0,44.0,44.0,45.0,45.0,62.0,64.0,64.0,63.0,64.0,63.0,62.0,60.0,58.0,60.0,60.0,59.0,59.0,58.0,58.0,58.0,57.0,56.0,55.0,56.0,58.0,58.0,58.0,57.0,56.0,56.0,53.0,55.0,53.0,51.0,62.0,63.0,63.0,61.0,62.0,64.0,64.0,63.0,62.0,60.0,65.0,65.0,64.0,63.0,64.0,64.0,63.0,64.0,63.0,62.0,96.0,101.0,98.0,97.0,96.0,95.0,94.0,93.0,91.0,91.0,90.0,88.0,87.0,86.0,83.0,83.0,82.0,82.0,81.0,83.0,83.0,86.0,86.0,84.0,82.0,82.0,79.0,79.0,78.0,78.0
video_recv_googDecodeMs,-1,-1,-1,-1,5.0,5.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,5.0,4.0,6.0,4.0,4.0,4.0,4.0,7.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0
video_recv_googFrameHeightReceived,-1,-1,-1,-1,720.0,720.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0
video_recv_googFrameRateOutput,-1,-1,-1,-1,41.0,48.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,55.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,58.0,61.0,60.0,60.0,60.0,60.0,60.0,59.0,61.0,59.0,60.0,59.0,60.0,60.0,60.0,59.0,52.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,59.0,61.0,60.0,60.0,60.0,60.0,60.0,58.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,59.0,60.0,60.0,61.0,59.0,60.0,59.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0
video_recv_googFrameRateReceived,-1,-1,-1,-1,25.0,47.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,59.0,59.0,55.0,64.0,60.0,60.0,60.0,60.0,60.0,60.0,57.0,63.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,56.0,64.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,58.0,60.0,57.0,63.0,59.0,61.0,56.0,55.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,58.0,57.0,64.0,60.0,60.0,60.0,60.0,60.0,57.0,62.0,60.0,60.0,60.0,60.0,59.0,61.0,55.0,64.0,60.0,60.0,60.0,59.0,57.0,58.0,63.0,60.0,57.0,63.0,61.0,58.0,60.0,60.0,60.0,60.0,56.0,64.0,60.0,59.0
video_recv_googFrameWidthReceived,-1,-1,-1,-1,1280.0,1280.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0
video_recv_googInterframeDelayMax,-1,-1,-1,-1,53.0,68.0,54.0,18.0,19.0,19.0,30.0,19.0,18.0,27.0,19.0,19.0,18.0,18.0,39.0,20.0,19.0,62.0,22.0,20.0,20.0,21.0,20.0,19.0,25.0,26.0,19.0,20.0,20.0,19.0,20.0,19.0,19.0,18.0,18.0,26.0,26.0,20.0,19.0,20.0,19.0,18.0,19.0,19.0,26.0,19.0,19.0,20.0,19.0,19.0,32.0,36.0,19.0,19.0,33.0,29.0,19.0,18.0,19.0,19.0,38.0,38.0,20.0,19.0,19.0,20.0,20.0,72.0,35.0,29.0,19.0,18.0,19.0,19.0,19.0,18.0,18.0,19.0,19.0,18.0,19.0,33.0,18.0,19.0,18.0,18.0,18.0,19.0,33.0,19.0,19.0,20.0,19.0,20.0,19.0,20.0,20.0
video_recv_googJitterBufferMs,-1,-1,-1,-1,22.0,11.0,36.0,35.0,33.0,34.0,33.0,32.0,31.0,31.0,31.0,31.0,31.0,30.0,30.0,31.0,31.0,48.0,49.0,49.0,48.0,48.0,48.0,46.0,44.0,42.0,44.0,44.0,43.0,43.0,42.0,42.0,42.0,41.0,40.0,39.0,40.0,42.0,42.0,42.0,41.0,40.0,40.0,37.0,39.0,37.0,35.0,47.0,47.0,47.0,46.0,47.0,49.0,49.0,49.0,47.0,45.0,50.0,49.0,48.0,47.0,48.0,48.0,47.0,48.0,47.0,46.0,80.0,85.0,82.0,81.0,80.0,79.0,78.0,78.0,76.0,76.0,76.0,74.0,73.0,72.0,69.0,69.0,69.0,69.0,69.0,70.0,70.0,74.0,71.0,69.0,67.0,67.0,64.0,64.0,63.0,63.0
video_recv_googPlisSent,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_packetsLost,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_googJitterReceived,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0
audio_send_googRtt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,1.0,30.0,30.0,30.0,30.0,30.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,46.0,46.0,46.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,20.0,6.0,6.0,6.0,6.0,6.0,149.0,149.0,149.0,149.0,149.0,149.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,36.0,36.0,36.0
video_send_resolutionChangesSent,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
video_recv_resolutionChangesReceived,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5
1_way_delay_audio_send,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.5,0.5,15.0,15.0,15.0,15.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,23.0,23.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.5,0.5,0.5,0.5,0.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.5,0.5,0.5,0.5,10.0,10.0,10.0,10.0,10.0,3.0,3.0,3.0,3.0,3.0,74.5,74.5,74.5,74.5,74.5,74.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,18.0,18.0,18.0,18.0
1_way_delay_video_send,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.5,0.5,1.0,2.5,4.0,7.5,8.0,9.0,6.5,5.5,0.0,3.5,3.5,8.0,0.0,33.0,23.0,16.0,18.5,13.0,10.0,7.0,5.0,3.5,2.5,0.0,2.0,2.0,8.0,5.5,4.0,2.5,2.5,4.0,8.5,7.0,9.0,8.5,7.5,9.5,6.5,4.5,3.5,2.5,2.0,2.0,2.0,3.0,3.5,15.0,12.0,11.0,11.5,0.0,23.5,18.0,19.5,16.0,12.0,22.0,26.5,18.5,13.0,0.0,5.0,3.5,0.0,8.5,16.5,11.5,8.5,7.0,12.5,18.0,30.5,25.0,0.0,2.5,7.5,8.5,7.0,5.5,6.5,8.5,0.0,10.5,26.0,18.5
ear_ear_delay_audio_send,-0.5,-0.5,2.5,77.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,33.5,33.5,41.5,64.5,39.5,74.0,54.0,76.0,56.0,56.0,22.0,80.0,3.0,44.0,47.0,67.0,67.0,89.0,89.0,69.0,67.0,67.0,12.0,70.0,70.0,71.0,51.0,51.0,71.0,51.0,49.5,29.5,44.5,70.5,66.5,53.5,6.5,82.5,70.5,70.5,70.5,70.5,65.5,24.5,34.5,56.5,12.5,66.5,58.5,54.0,54.0,54.0,54.0,31.0,44.0,53.0,8.0,82.0,62.0,118.5,118.5,98.5,118.5,98.5,98.5,25.0,25.0,25.0,45.0,13.0,13.0,65.0,102.0,60.0,55.0,48.5,42.5,57.5,52.5,30.5,50.5,40.5,30.5,2.5,87.5,74.0,33.0
audio_recv_kbitsReceivedPerSecond,0,0,0,0,0,24,24,25,24,16,16,16,16,16,15,15,16,16,16,15,15,15,16,16,15,16,16,16,16,15,15,12,12,12,12,12,13,16,13,14,16,15,14,16,15,14,15,15,15,15,14,12,14,14,15,15,13,15,14,15,15,15,15,14,14,14,12,14,15,14,14,14,14,12,11,13,14,14,14,14,12,9,8,11,15,14,15,12,11,14,14,12,13,15,15,15,15,14,15,14,14
video_recv_kbitsReceivedPerSecond,0,0,0,0,0,631,660,698,759,837,912,864,819,871,921,999,978,1177,1171,1097,1040,947,854,783,830,828,826,989,1035,1124,980,947,904,921,944,967,950,1064,1057,1121,1043,1043,955,1008,1077,1162,1164,1339,1362,1558,1616,1540,1479,1526,1410,1271,1043,1144,1171,1309,1398,1594,1624,1651,1637,1698,1509,1547,1468,1582,1577,1704,1308,1439,1478,1496,1477,1558,1541,1589,1638,1457,1467,1564,1690,1750,1808,1742,1590,1494,1498,1345,1204,1429,1594,1670,1709,1752,1763,1738,1604
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,73.34558458320164,71.54558458320165,92.94,92.94,92.94,92.94,92.3459211811146,92.94,92.94,92.94,93.396,93.396,93.20400000000001,92.652,93.25200000000001,92.424,92.904,92.376,92.85600000000001,92.85600000000001,93.672,92.28,94.128,93.144,93.072,92.592,92.592,92.06400000000001,92.06400000000001,92.544,92.592,92.592,93.912,92.52,92.52,92.49600000000001,92.976,92.976,92.49600000000001,92.976,93.012,93.492,93.132,92.50800000000001,92.604,92.916,94.044,92.22,92.50800000000001,92.50800000000001,92.50800000000001,92.50800000000001,92.628,93.61200000000001,93.372,92.84400000000001,93.9,92.604,92.796,92.904,92.904,92.904,92.904,93.456,93.144,92.928,94.00800000000001,92.232,92.712,91.35600000000001,91.35600000000001,91.836,91.35600000000001,91.836,91.836,93.60000000000001,93.60000000000001,93.60000000000001,93.12,93.888,93.888,92.64,91.75200000000001,92.76,92.88000000000001,93.036,93.18,92.82000000000001,92.94,93.468,92.988,93.22800000000001,93.468,94.14,92.10000000000001,92.424,93.408
kpi_audio_synchronization,3.749728260877364,3.6686259808656434,4.4041965427120005,4.4041965427120005,4.4041965427120005,4.4041965427120005,4.392147119457821,4.4041965427120005,4.4041965427120005,4.4041965427120005,4.413047573578048,4.413047573578048,4.409363238444352,4.398427947377344,4.410290121146945,4.393763952312832,4.403482993265152,4.392771166586368,4.402528243813888,4.402528243813888,4.418235058276864,4.390774265536001,4.426522505383936,4.408199210010112,4.406794431115264,4.397208882909184,4.397208882909184,4.386226176212993,4.386226176212993,4.396229357043712,4.397208882909184,4.397208882909184,4.422641039394304,4.395738170944,4.395738170944,4.395246036840448,4.404907936288769,4.404907936288769,4.395246036840448,4.404907936288769,4.405617172035905,4.414866499019585,4.407965681708224,4.395492222356417,4.397453170965951,4.403721082500928,4.425022522059712,4.389518544664001,4.395492222356417,4.395492222356417,4.395492222356417,4.395492222356417,4.397941034479936,4.417118292301504,4.412590417776064,4.4022889586869125,4.422423067,4.397453170965951,4.401329429299649,4.403482993265152,4.403482993265152,4.403482993265152,4.403482993265152,4.414186221580288,4.408199210010112,4.403958932340736,4.424375977340417,4.389770159501825,4.399641066863104,4.370788719997888,4.370788719997888,4.381343087324608,4.370788719997888,4.381343087324608,4.381343087324608,4.416894208,4.416894208,4.416894208,4.4077319127039996,4.422204849258496,4.422204849258496,4.398184609792,4.379522837522945,4.400607275968,4.403006096896001,4.406088796105408,4.408898349976,4.401809671624,4.4041965427120005,4.414413223485377,4.405144588060097,4.409827162361537,4.414413223485377,4.426735802392,4.386989473000001,4.393763952312832,4.413275788066816
eye_eye_delay_video_send,0.0,0.0,0.0,25.0,18.0,24.0,24.5,24.5,41.0,41.0,40.0,42.0,39.0,37.5,37.5,38.0,38.5,39.0,51.5,52.0,53.0,48.5,46.5,42.0,45.5,45.5,52.0,46.0,79.0,68.0,60.0,61.5,56.0,52.0,49.0,47.0,46.5,45.5,45.0,46.0,45.0,49.0,45.5,42.0,40.5,39.5,41.0,44.5,71.0,75.0,74.5,72.5,74.5,70.5,68.5,65.5,63.5,60.0,60.0,62.0,65.0,64.5,75.0,71.0,70.0,67.5,55.0,78.5,73.0,75.5,72.0,67.0,77.0,80.5,72.5,66.0,53.0,56.0,54.5,50.0,57.5,64.5,57.5,56.5,56.0,60.5,65.0,77.5,72.0,46.0,47.5,51.5,52.5,50.0,48.5,48.5,50.5,43.0,96.5
kpi_video_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,-0.5,-0.5,2.5,52.5,34.5,28.5,28.0,28.0,11.5,11.5,12.5,10.5,-5.5,-4.0,4.0,26.5,1.0,35.0,2.5,24.0,3.0,7.5,-24.5,38.0,-42.5,-1.5,-5.0,21.0,-12.0,21.0,29.0,7.5,11.0,15.0,-37.0,23.0,23.5,25.5,6.0,5.0,26.0,2.0,4.0,-12.5,4.0,31.0,25.5,9.0,-64.5,7.5,-4.0,-2.0,-4.0,0.0,-3.0,-41.0,-29.0,-3.5,-47.5,4.5,-6.5,-10.5,-21.0,-17.0,-16.0,-36.5,-11.0,-25.5,-65.0,6.5,-10.0,51.5,41.5,18.0,46.0,32.5,45.5,-31.0,-29.5,-25.0,-12.5,-51.5,-44.5,8.5,46.0,-0.5,-10.0,-29.0,-29.5,11.5,5.0,-21.0,-2.0,-9.5,-18.0,-46.0,37.0,31.0,-63.5
kpi_av_synchronization,5,5,5,4.4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.48,5,5,4.92,5,4.96,5,5,5,5,5,5,5,4.92,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_resolution_stability,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824,2.650524487961824
max_resolution_percentage,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384,61.386138613861384
