audio_send_googJitterReceived,2.0,2.0,2.0,2.0,2.0,2.0,2.0,98.0,98.0,99.0,99.0,99.0,99.0,99.0
audio_send_googRtt,31.0,31.0,31.0,31.0,31.0,31.0,31.0,19.0,19.0,16.0,16.0,16.0,16.0,16.0
video_send_bitsSentPerSecond,0.0,1722287.7192982456,1571658.7677725118,1480671.3286713287,1546914.9149149149,1539744.0,1627696.0,1675472.4540901503,1711836.7346938776,1503416.0,1548952.0,1544896.0,1647464.0,1397864.0
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,0.0,274.56140350877195,263.0331753554502,252.74725274725276,256.2562562562563,255.0,270.0,268.7813021702838,274.234693877551,251.0,262.0,261.0,272.0,242.0
video_send_googEncodeUsagePercent,103.0,64.0,64.0,57.0,54.0,52.0,50.0,64.0,64.0,59.0,56.0,54.0,51.0,49.0
video_send_googFrameHeightSent,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
video_send_googFrameRateSent,57.0,60.0,60.0,60.0,60.0,61.0,60.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0
video_send_googFrameWidthSent,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0
video_send_googRtt,17.0,17.0,16.0,16.0,16.0,16.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
audio_recv_bitsReceivedPerSecond,0.0,6449.122807017544,9450.236966824645,7992.007992007992,8008.008008008008,8000.0,8000.0,26664.440734557596,26020.408163265307,26328.0,18112.0,18328.0,25960.0,26088.0
audio_recv_packetsReceivedPerSecond,0.0,7.017543859649122,9.47867298578199,7.992007992007992,8.008008008008009,8.0,8.0,50.08347245409015,49.744897959183675,50.0,33.0,33.0,50.0,50.0
audio_recv_googCurrentDelayMs,25.0,30.0,35.0,26.0,34.0,39.0,33.0,329.0,330.0,331.0,273.0,226.0,242.0,333.0
audio_recv_googJitterBufferMs,3.0,9.0,12.0,2.0,6.0,9.0,2.0,323.0,323.0,323.0,60.0,65.0,167.0,281.0
audio_recv_googJitterReceived,110.0,110.0,110.0,110.0,98.0,98.0,98.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
audio_recv_googPreferredJitterBufferMs,440.0,440.0,440.0,440.0,440.0,440.0,440.0,420.0,420.0,420.0,420.0,400.0,400.0,400.0
video_recv_bitsReceivedPerSecond,0.0,1093670.1754385964,942644.5497630332,993534.4655344655,989573.5735735736,1058296.0,951120.0,432207.0116861436,442948.97959183675,399728.0,370640.0,396824.0,382304.0,409104.0
video_recv_packetsReceivedPerSecond,0.0,142.98245614035088,123.22274881516587,130.86913086913086,132.13213213213214,140.0,121.0,71.78631051752922,71.42857142857143,69.0,65.0,71.0,69.0,70.0
video_recv_googCurrentDelayMs,57.0,57.0,57.0,57.0,56.0,56.0,55.0,68.0,68.0,68.0,68.0,67.0,66.0,64.0
video_recv_googDecodeMs,3.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
video_recv_googFrameHeightReceived,540.0,540.0,540.0,540.0,540.0,540.0,540.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0
video_recv_googFrameRateOutput,60.0,60.0,60.0,60.0,61.0,60.0,60.0,54.0,61.0,61.0,60.0,61.0,60.0,60.0
video_recv_googFrameRateReceived,60.0,61.0,60.0,60.0,60.0,60.0,60.0,58.0,60.0,60.0,60.0,60.0,60.0,60.0
video_recv_googFrameWidthReceived,960.0,960.0,960.0,960.0,960.0,960.0,960.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
video_recv_googInterframeDelayMax,28.0,19.0,21.0,18.0,18.0,18.0,19.0,49.0,18.0,18.0,18.0,18.0,21.0,18.0
video_recv_googJitterBufferMs,36.0,37.0,37.0,37.0,37.0,37.0,37.0,54.0,54.0,54.0,54.0,53.0,52.0,52.0
video_recv_googPlisSent,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1_way_delay_audio_send,15.5,15.5,15.5,15.5,15.5,15.5,15.5,9.5,9.5,8.0,8.0,8.0,8.0,8.0
1_way_delay_video_send,8.5,8.5,8.0,8.0,8.0,8.0,7.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
ear_ear_delay_audio_send,338.5,338.5,338.5,75.5,80.5,182.5,296.5,12.5,18.5,20.0,10.0,14.0,17.0,10.0
audio_recv_kbitsReceivedPerSecond,0,6,9,7,7,7,7,26,25,25,17,17,25,25
video_recv_kbitsReceivedPerSecond,0,1068,920,970,966,1033,928,422,432,390,361,387,373,399
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,68.344,68.344,68.344,92.388,92.268,89.248,93.9,93.756,93.72,93.96000000000001,93.864,93.792
kpi_audio_synchronization,3.518405571558912,3.518405571558912,3.518405571558912,4.393019717394496,4.390523592170177,4.320143538733056,4.422423067,4.419788281943489,4.419124080064001,4.423510474048,4.4217676780241915,4.420450283536384
eye_eye_delay_video_send,62.5,62.5,62.0,62.0,61.0,60.0,59.5,44.5,45.5,45.5,45.5,45.5,45.5,45.5
kpi_video_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,276.0,276.0,276.5,13.5,19.5,122.5,237.0,-32.0,-27.0,-25.5,-35.5,-31.5,-28.5,-35.5
kpi_av_synchronization,1,1,1,5,5,1,1,5,5,5,5,5,5,5
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_q_audio,1,1,1,1,1,1,1,4,4,4,3,3,4,4
kpi_q_video,3.572857142857143,3.442857142857143,3.4892857142857143,3.48,3.545,3.4521428571428574,2.8499999999999996,2.8999999999999995,2.6999999999999997,2.55,2.6999999999999997,2.5999999999999996,2.75
qoe_simple_normal,3.486410142871625,3.4647434762049585,3.4724815714430535,4.0125577463771664,4.0231137324633535,3.9108247852222227,3.9188653646603875,3.8854582311182218,3.860945608227556,3.8857519642249105,3.8689389203929316
qoe_simple_smooth,3.748553000014482,3.705219666681149,3.7206958571573394,4.259224413043833,4.280613732463353,4.052491451888889,4.068865364660387,4.0021248977848884,3.9526122748942227,4.002418630891577,3.9689389203929313
