audio_send_bitsSentPerSecond,0.0,14792.452830188678,17614.67889908257,15560.0,15576.0,16720.0,16544.0,15504.0,16591.40859140859,16712.712712712713,15976.0,16463.536463536464,15976.0,16560.0,15640.0,15104.0,16088.0,16288.0,15976.0,16456.0,16408.0,16304.0,15728.0
audio_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_packetsSentPerSecond,0.0,50.041017227235436,49.80340760157274,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,49.95004995004995,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
audio_send_googJitterReceived,110.0,110.0,110.0,110.0,110.0,110.0,101.0,101.0,101.0,101.0,105.0,105.0,105.0,105.0,105.0,105.0,111.0,111.0,111.0,111.0,111.0,99.0,99.0
audio_send_googRtt,28.0,28.0,28.0,28.0,28.0,28.0,22.0,22.0,22.0,22.0,15.0,15.0,15.0,15.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0
video_send_bitsSentPerSecond,0.0,1619885.1517637407,1615926.605504587,1488160.0,1545136.0,1542120.0,1617312.0,1411680.0,1555876.123876124,1469133.1331331332,1345744.0,1534673.3266733268,1462936.0,1334896.0,1464856.0,1456952.0,1569768.0,1345240.0,1523288.0,1444696.0,1374144.0,1591144.0,1380584.0
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,0.0,265.79163248564396,267.3656618610747,250.0,261.0,257.0,266.0,247.0,265.73426573426576,256.2562562562563,241.0,261.7382617382617,255.0,237.0,252.0,247.0,257.0,237.0,258.0,254.0,246.0,269.0,241.0
video_send_googEncodeUsagePercent,64.0,64.0,64.0,58.0,55.0,53.0,51.0,49.0,48.0,47.0,46.0,45.0,44.0,44.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
video_send_googFrameHeightSent,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
video_send_googFrameRateSent,58.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
video_send_googFrameWidthSent,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0
video_send_googRtt,34.0,32.0,27.0,23.0,20.0,18.0,21.0,21.0,19.0,18.0,17.0,17.0,16.0,16.0,15.0,15.0,15.0,16.0,17.0,17.0,16.0,15.0,16.0
audio_recv_bitsReceivedPerSecond,0.0,5453.650533223954,9929.226736566186,6728.0,7720.0,7600.0,4656.0,5480.0,7616.383616383617,7639.639639639639,7176.0,6761.238761238761,7024.0,7848.0,5880.0,6728.0,7632.0,6912.0,7528.0,7608.0,7520.0,7704.0,6720.0
audio_recv_packetsReceivedPerSecond,0.0,5.742411812961444,10.484927916120578,7.0,8.0,8.0,5.0,6.0,7.992007992007992,8.008008008008009,8.0,6.993006993006993,7.0,8.0,6.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0
audio_recv_googCurrentDelayMs,30.0,27.0,25.0,24.0,32.0,30.0,23.0,17.0,24.0,19.0,35.0,24.0,24.0,30.0,24.0,28.0,28.0,26.0,21.0,25.0,28.0,34.0,30.0
audio_recv_googJitterBufferMs,6.0,6.0,1.0,1.0,11.0,10.0,5.0,1.0,6.0,1.0,13.0,4.0,5.0,8.0,3.0,9.0,6.0,7.0,1.0,6.0,6.0,10.0,9.0
audio_recv_googJitterReceived,108.0,108.0,104.0,104.0,104.0,104.0,121.0,121.0,121.0,121.0,109.0,109.0,109.0,109.0,109.0,120.0,120.0,120.0,120.0,102.0,102.0,102.0,102.0
audio_recv_googPreferredJitterBufferMs,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0
video_recv_bitsReceivedPerSecond,0.0,1119573.4208367513,968964.6133682831,1002160.0,978944.0,1060344.0,938184.0,1011776.0,914765.2347652348,915779.7797797797,953680.0,907924.0759240759,876880.0,939768.0,921504.0,975776.0,904760.0,961696.0,911208.0,913888.0,963720.0,879344.0,937752.0
video_recv_packetsReceivedPerSecond,0.0,146.02132895816243,127.129750982962,130.0,129.0,139.0,124.0,132.0,122.87712287712287,119.11911911911912,127.0,123.87612387612387,119.0,125.0,123.0,125.0,117.0,128.0,121.0,122.0,126.0,118.0,128.0
video_recv_googCurrentDelayMs,82.0,82.0,83.0,82.0,81.0,79.0,78.0,76.0,73.0,71.0,71.0,70.0,70.0,69.0,69.0,69.0,68.0,68.0,67.0,67.0,67.0,66.0,66.0
video_recv_googDecodeMs,9.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0
video_recv_googFrameHeightReceived,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
video_recv_googFrameRateOutput,49.0,61.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
video_recv_googFrameRateReceived,59.0,60.0,60.0,60.0,55.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,58.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,61.0
video_recv_googFrameWidthReceived,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0
video_recv_googInterframeDelayMax,67.0,19.0,19.0,21.0,23.0,19.0,20.0,28.0,19.0,20.0,20.0,20.0,18.0,18.0,19.0,19.0,18.0,19.0,19.0,18.0,18.0,18.0,18.0
video_recv_googJitterBufferMs,59.0,61.0,61.0,60.0,60.0,59.0,59.0,58.0,57.0,57.0,57.0,57.0,57.0,56.0,56.0,56.0,55.0,55.0,54.0,54.0,54.0,53.0,53.0
video_recv_googPlisSent,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_way_delay_audio_send,14.0,14.0,14.0,14.0,14.0,14.0,11.0,11.0,11.0,11.0,7.5,7.5,7.5,7.5,7.5,7.5,8.5,8.5,8.5,8.5,8.5,7.5,7.5
1_way_delay_video_send,17.0,16.0,13.5,11.5,10.0,9.0,10.5,10.5,9.5,9.0,8.5,8.5,8.0,8.0,7.5,7.5,7.5,8.0,8.5,8.5,8.0,7.5,8.0
ear_ear_delay_audio_send,21.0,27.0,19.0,23.0,16.0,17.0,22.0,20.0,19.0,20.0,9.5,15.5,7.5,10.5,15.5,14.5,12.5,16.5,16.5,9.5,19.5,16.5,29.5
audio_recv_kbitsReceivedPerSecond,0,5,9,6,7,7,4,5,7,7,7,6,6,7,5,6,7,6,7,7,7,7,6
video_recv_kbitsReceivedPerSecond,0,1093,946,978,956,1035,916,988,893,894,931,886,856,917,899,952,883,939,889,892,941,858,915
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,93.696,93.552,93.744,93.648,93.816,93.792,93.672,93.72,93.744,93.72,93.97200000000001,93.828,94.02,93.94800000000001,93.828,93.852,93.9,93.804,93.804,93.97200000000001,93.732,93.804
kpi_audio_synchronization,4.418680057397249,4.415995436191745,4.4195671256965126,4.4177890832834565,4.420890394582528,4.420450283536384,4.418235058276864,4.419124080064001,4.4195671256965126,4.419124080064001,4.423727218617665,4.4211100828831364,4.4245917383440005,4.423293483768257,4.4211100828831364,4.421548724676544,4.422423067,4.420670461442753,4.420670461442753,4.423727218617665,4.419345725045825,4.420670461442753
eye_eye_delay_video_send,79.0,78.0,75.5,72.5,70.0,69.0,69.5,68.5,66.5,66.0,65.5,64.5,64.0,64.0,62.5,62.5,61.5,62.0,61.5,61.5,61.0,60.5,60.0
kpi_video_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,-58.0,-51.0,-56.5,-49.5,-54.0,-52.0,-47.5,-48.5,-47.5,-46.0,-56.0,-49.0,-56.5,-53.5,-47.0,-48.0,-49.0,-45.5,-45.0,-52.0,-41.5,-44.0,-30.5
kpi_av_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_q_audio,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
kpi_q_video,3.600714285714286,3.4614285714285713,3.4985714285714287,3.4707142857142856,3.545,3.4335714285714287,3.4985714285714287,3.415,3.415,3.4521428571428574,3.415,3.387142857142857,3.442857142857143,3.4242857142857144,3.4707142857142856,3.4057142857142857,3.4614285714285713,3.415,3.415,3.4614285714285713,3.387142857142857,3.4335714285714287
qoe_simple_normal,4.035527942885408,4.012015365926067,4.018602696505962,4.013762279094987,4.0264878216202815,4.007867491821503,4.018454689014891,4.004624897784889,4.00467412507739,4.0108153739753645,4.005136357624185,4.000202707621935,4.009875272514413,4.006635783910759,4.014131279050507,4.003346683694219,4.012729547126984,4.004796717938084,4.004796717938084,4.01287445286228,4.000006667862234
qoe_simple_smooth,4.302313657171123,4.255586794497495,4.268364601267867,4.258881326714034,4.283987821620281,4.246796063250074,4.268216593776795,4.240458231118222,4.240507458410723,4.252839183499174,4.240969690957518,4.231393183812412,4.250351462990603,4.244016736291711,4.259250326669554,4.237632397979933,4.256300975698413,4.240630051271417,4.240630051271417,4.2564458814337085,4.23119714405271
